replica,network,population,sigma,true_model,modelcompare,base_SS,agent_away,agent_total,stickiness_overall
38,None,Mave,0.5,2,AIC,100,396,3756,0.8945686900958466
39,None,Mave,0.5,2,AIC,100,369,3682,0.8997827267789245
40,None,Mave,0.5,2,AIC,100,385,3487,0.889589905362776
41,None,Mave,0.5,2,AIC,100,382,3695,0.896617050067659
42,None,Mave,0.5,2,AIC,100,365,3496,0.8955949656750573
43,None,Mave,0.5,2,AIC,100,387,3506,0.8896177980604678
44,None,Mave,0.5,2,AIC,100,370,3522,0.8949460533787621
45,None,Mave,0.5,2,AIC,100,361,3547,0.89822385114181
46,None,Mave,0.5,2,AIC,100,364,3102,0.8826563507414571
47,None,Mave,0.5,2,AIC,100,404,3604,0.8879023307436182
48,None,Mave,0.5,2,AIC,100,388,3512,0.8895216400911161
49,None,Mave,0.5,2,AIC,100,368,3629,0.8985946541747037
50,None,Mave,0.5,2,AIC,100,375,3516,0.893344709897611
1,None,Mave,0.5,7,AIC,100,256,5112,0.9499217527386541
2,None,Mave,0.5,7,AIC,100,288,4627,0.9377566457748001
3,None,Mave,0.5,7,AIC,100,249,5675,0.9561233480176211
4,None,Mave,0.5,7,AIC,100,256,1333,0.8079519879969992
5,None,Mave,0.5,7,AIC,100,282,4461,0.9367854741089442
6,None,Mave,0.5,7,AIC,100,343,4206,0.9184498335710889
7,None,Mave,0.5,7,AIC,100,257,5126,0.9498634412797503
8,None,Mave,0.5,7,AIC,100,286,5031,0.9431524547803618
9,None,Mave,0.5,7,AIC,100,333,4516,0.9262621789193977
10,None,Mave,0.5,7,AIC,100,291,4453,0.9346507972153604
11,None,Mave,0.5,7,AIC,100,275,5340,0.9485018726591761
12,None,Mave,0.5,7,AIC,100,255,4892,0.9478740801308259
13,None,Mave,0.5,7,AIC,100,255,4832,0.9472268211920529
14,None,Mave,0.5,7,AIC,100,264,4915,0.9462868769074262
15,None,Mave,0.5,7,AIC,100,371,4129,0.9101477355291838
16,None,Mave,0.5,7,AIC,100,364,2994,0.8784235136940548
17,None,Mave,0.5,7,AIC,100,260,5222,0.9502106472615856
18,None,Mave,0.5,7,AIC,100,249,4965,0.9498489425981873
19,None,Mave,0.5,7,AIC,100,252,5343,0.952835485682201
20,None,Mave,0.5,7,AIC,100,339,3379,0.8996744598993786
21,None,Mave,0.5,7,AIC,100,317,4224,0.9249526515151515
22,None,Mave,0.5,7,AIC,100,298,3562,0.9163391353172375
23,None,Mave,0.5,7,AIC,100,346,4122,0.9160601649684619
24,None,Mave,0.5,7,AIC,100,261,2813,0.9072164948453608
25,None,Mave,0.5,7,AIC,100,334,3601,0.9072479866703693
26,None,Mave,0.5,7,AIC,100,363,3425,0.894014598540146
27,None,Mave,0.5,7,AIC,100,286,4713,0.9393167833651602
28,None,Mave,0.5,7,AIC,100,316,4105,0.923020706455542
29,None,Mave,0.5,7,AIC,100,324,3800,0.9147368421052632
30,None,Mave,0.5,7,AIC,100,246,5481,0.9551176792556103
31,None,Mave,0.5,7,AIC,100,284,4953,0.9426610135271553
32,None,Mave,0.5,7,AIC,100,286,4606,0.9379070777247069
33,None,Mave,0.5,7,AIC,100,253,5180,0.9511583011583011
34,None,Mave,0.5,7,AIC,100,286,5031,0.9431524547803618
35,None,Mave,0.5,7,AIC,100,310,4058,0.9236076885165105
36,None,Mave,0.5,7,AIC,100,227,2192,0.896441605839416
37,None,Mave,0.5,7,AIC,100,324,3519,0.907928388746803
38,None,Mave,0.5,7,AIC,100,257,5095,0.949558390578999
39,None,Mave,0.5,7,AIC,100,381,2743,0.8611009843237332
40,None,Mave,0.5,7,AIC,100,267,4825,0.9446632124352332
41,None,Mave,0.5,7,AIC,100,263,5212,0.9495395241749808
42,None,Mave,0.5,7,AIC,100,379,2521,0.8496628322094407
43,None,Mave,0.5,7,AIC,100,348,1867,0.8136047134440278
44,None,Mave,0.5,7,AIC,100,270,5163,0.9477048227774549
45,None,Mave,0.5,7,AIC,100,254,5221,0.9513503160314116
46,None,Mave,0.5,7,AIC,100,318,4339,0.9267112237842821
47,None,Mave,0.5,7,AIC,100,390,1613,0.7582145071295723
48,None,Mave,0.5,7,AIC,100,283,4938,0.9426893479141353
49,None,Mave,0.5,7,AIC,100,312,4476,0.9302949061662198
50,None,Mave,0.5,7,AIC,100,254,838,0.6968973747016707
1,None,Mave,0.5,13,BIC,100,289,4354,0.9336242535599448
2,None,Mave,0.5,13,BIC,100,282,3354,0.9159212880143113
3,None,Mave,0.5,13,BIC,100,105,1210,0.9132231404958677
4,None,Mave,0.5,13,BIC,100,92,932,0.9012875536480687
5,None,Mave,0.5,13,BIC,100,50,590,0.9152542372881356
6,None,Mave,0.5,13,BIC,100,267,689,0.6124818577648766
7,None,Mave,0.5,13,BIC,100,261,4567,0.9428508867965842
8,None,Mave,0.5,13,BIC,100,123,2250,0.9453333333333334
9,None,Mave,0.5,13,BIC,100,294,2600,0.8869230769230769
10,None,Mave,0.5,13,BIC,100,330,1472,0.7758152173913043
11,None,Mave,0.5,13,BIC,100,316,2657,0.8810688746706812
12,None,Mave,0.5,13,BIC,100,346,4159,0.9168069247415244
13,None,Mave,0.5,13,BIC,100,274,3256,0.9158476658476659
14,None,Mave,0.5,13,BIC,100,70,313,0.7763578274760383
15,None,Mave,0.5,13,BIC,100,283,2650,0.8932075471698113
16,None,Mave,0.5,13,BIC,100,122,1585,0.9230283911671924
17,None,Mave,0.5,13,BIC,100,92,8241,0.9888363062735105
18,None,Mave,0.5,13,BIC,100,119,7531,0.9841986455981941
19,None,Mave,0.5,13,BIC,100,295,4610,0.9360086767895879
20,None,Mave,0.5,13,BIC,100,333,1937,0.8280846670108415
21,None,Mave,0.5,13,BIC,100,346,4005,0.9136079900124844
22,None,Mave,0.5,13,BIC,100,320,3961,0.9192123201211815
23,None,Mave,0.5,13,BIC,100,192,505,0.6198019801980198
24,None,Mave,0.5,13,BIC,100,162,7217,0.9775529998614383
25,None,Mave,0.5,13,BIC,100,317,1463,0.7833219412166781
26,None,Mave,0.5,13,BIC,100,160,2117,0.9244213509683514
27,None,Mave,0.5,13,BIC,100,337,3607,0.9065705572497921
28,None,Mave,0.5,13,BIC,100,299,3456,0.9134837962962963
29,None,Mave,0.5,13,BIC,100,312,2486,0.8744971842316975
30,None,Mave,0.5,13,BIC,100,129,1737,0.92573402417962
31,None,Mave,0.5,13,BIC,100,316,2663,0.8813368381524597
32,None,Mave,0.5,13,BIC,100,288,2372,0.8785834738617201
33,None,Mave,0.5,13,BIC,100,190,5705,0.9666958808063103
34,None,Mave,0.5,13,BIC,100,123,2250,0.9453333333333334
35,None,Mave,0.5,13,BIC,100,272,3962,0.9313478041393236
36,None,Mave,0.5,13,BIC,100,265,2964,0.9105937921727395
37,None,Mave,0.5,13,BIC,100,139,7147,0.9805512802574506
38,None,Mave,0.5,13,BIC,100,32,8786,0.9963578420213977
39,None,Mave,0.5,13,BIC,100,349,1160,0.6991379310344827
40,None,Mave,0.5,13,BIC,100,192,1881,0.89792663476874
41,None,Mave,0.5,13,BIC,100,234,5414,0.9567787218322866
42,None,Mave,0.5,13,BIC,100,249,1340,0.8141791044776119
43,None,Mave,0.5,13,BIC,100,219,829,0.735826296743064
44,None,Mave,0.5,13,BIC,100,136,7353,0.9815041479668163
45,None,Mave,0.5,13,BIC,100,215,1267,0.830307813733228
46,None,Mave,0.5,13,BIC,100,218,1233,0.8231954582319546
47,None,Mave,0.5,13,BIC,100,105,1161,0.9095607235142119
48,None,Mave,0.5,13,BIC,100,223,4236,0.9473559962228517
49,None,Mave,0.5,13,BIC,100,145,7216,0.9799057649667405
50,None,Mave,0.5,13,BIC,100,149,940,0.8414893617021276
1,None,Mave,0.5,2,BIC,100,129,7665,0.9831702544031311
2,None,Mave,0.5,2,BIC,100,111,7977,0.9860849943587815
3,None,Mave,0.5,2,BIC,100,94,8048,0.9883200795228628
4,None,Mave,0.5,2,BIC,100,72,8154,0.9911699779249448
5,None,Mave,0.5,2,BIC,100,86,8110,0.9893958076448829
6,None,Mave,0.5,2,BIC,100,74,8441,0.9912332662006871
7,None,Mave,0.5,2,BIC,100,84,8382,0.9899785254115963
8,None,Mave,0.5,2,BIC,100,84,8134,0.9896729776247849
9,None,Mave,0.5,2,BIC,100,81,8368,0.9903202676864244
10,None,Mave,0.5,2,BIC,100,184,6482,0.9716136994754705
11,None,Mave,0.5,2,BIC,100,91,7907,0.9884912103199697
12,None,Mave,0.5,2,BIC,100,94,7992,0.9882382382382382
13,None,Mave,0.5,2,BIC,100,78,8082,0.9903489235337788
14,None,Mave,0.5,2,BIC,100,78,8423,0.9907396414579128
15,None,Mave,0.5,2,BIC,100,96,7817,0.9877190738134835
16,None,Mave,0.5,2,BIC,100,85,8048,0.9894383697813122
17,None,Mave,0.5,2,BIC,100,73,8071,0.990955271961343
18,None,Mave,0.5,2,BIC,100,73,8353,0.9912606249251766
19,None,Mave,0.5,2,BIC,100,251,2593,0.9032009255688391
20,None,Mave,0.5,2,BIC,100,76,8337,0.9908840110351446
21,None,Mave,0.5,2,BIC,100,75,8216,0.9908714703018501
22,None,Mave,0.5,2,BIC,100,96,8159,0.9882338521877682
23,None,Mave,0.5,2,BIC,100,79,8278,0.9904566320367238
24,None,Mave,0.5,2,BIC,100,75,8256,0.9909156976744186
25,None,Mave,0.5,2,BIC,100,85,7921,0.9892690316879182
26,None,Mave,0.5,2,BIC,100,84,8162,0.9897084048027445
27,None,Mave,0.5,2,BIC,100,80,7916,0.9898938858009095
28,None,Mave,0.5,2,BIC,100,165,6915,0.9761388286334056
29,None,Mave,0.5,2,BIC,100,86,8152,0.989450441609421
30,None,Mave,0.5,2,BIC,100,232,2685,0.9135940409683426
31,None,Mave,0.5,2,BIC,100,263,3705,0.9290148448043185
32,None,Mave,0.5,2,BIC,100,100,8043,0.9875668282978988
33,None,Mave,0.5,2,BIC,100,91,7874,0.9884429768859537
34,None,Mave,0.5,2,BIC,100,84,8134,0.9896729776247849
35,None,Mave,0.5,2,BIC,100,77,8247,0.990663271492664
36,None,Mave,0.5,2,BIC,100,70,8553,0.991815737168245
37,None,Mave,0.5,2,BIC,100,84,7980,0.9894736842105263
38,None,Mave,0.5,2,BIC,100,92,8115,0.9886629698089957
39,None,Mave,0.5,2,BIC,100,83,8130,0.9897908979089791
40,None,Mave,0.5,2,BIC,100,96,8306,0.9884420900553816
41,None,Mave,0.5,2,BIC,100,94,8183,0.9885127703776121
42,None,Mave,0.5,2,BIC,100,82,8395,0.9902322811197141
43,None,Mave,0.5,2,BIC,100,86,8143,0.9894387817757583
44,None,Mave,0.5,2,BIC,100,94,8117,0.9884193667611186
45,None,Mave,0.5,2,BIC,100,91,8127,0.9888027562446167
46,None,Mave,0.5,2,BIC,100,181,6539,0.9723199265942805
47,None,Mave,0.5,2,BIC,100,210,6439,0.9673862400993943
48,None,Mave,0.5,2,BIC,100,77,8321,0.9907463045307054
49,None,Mave,0.5,2,BIC,100,69,8334,0.9917206623470123
50,None,Mave,0.5,2,BIC,100,75,8328,0.9909942363112392
1,None,Mave,0.5,7,BIC,100,191,6549,0.9708352420216827
2,None,Mave,0.5,7,BIC,100,187,6309,0.9703598034553812
3,None,Mave,0.5,7,BIC,100,63,8402,0.9925017852892168
4,None,Mave,0.5,7,BIC,100,82,549,0.8506375227686703
5,None,Mave,0.5,7,BIC,100,199,5766,0.9654873395768296
6,None,Mave,0.5,7,BIC,100,309,4919,0.9371823541370197
7,None,Mave,0.5,7,BIC,100,118,7370,0.983989145183175
8,None,Mave,0.5,7,BIC,100,190,6791,0.9720217935502872
9,None,Mave,0.5,7,BIC,100,250,5231,0.9522079908239343
10,None,Mave,0.5,7,BIC,100,269,5522,0.9512857660268019
11,None,Mave,0.5,7,BIC,100,189,6559,0.9711846318036286
12,None,Mave,0.5,7,BIC,100,121,7685,0.9842550422901757
13,None,Mave,0.5,7,BIC,100,101,8010,0.9873907615480649
14,None,Mave,0.5,7,BIC,100,62,8563,0.992759546887773
15,None,Mave,0.5,7,BIC,100,295,4183,0.9294764523069567
16,None,Mave,0.5,7,BIC,100,248,2593,0.9043578866178172
17,None,Mave,0.5,7,BIC,100,62,8377,0.9925987823803271
18,None,Mave,0.5,7,BIC,100,80,8185,0.9902260232131949
19,None,Mave,0.5,7,BIC,100,66,8234,0.9919844547000243
20,None,Mave,0.5,7,BIC,100,270,3578,0.9245388485187256
21,None,Mave,0.5,7,BIC,100,247,5401,0.9542677281984817
22,None,Mave,0.5,7,BIC,100,144,2270,0.9365638766519824
23,None,Mave,0.5,7,BIC,100,285,4800,0.940625
24,None,Mave,0.5,7,BIC,100,92,1481,0.937879810938555
25,None,Mave,0.5,7,BIC,100,255,4301,0.9407114624505929
26,None,Mave,0.5,7,BIC,100,278,3668,0.9242093784078517
27,None,Mave,0.5,7,BIC,100,211,5721,0.9631183359552525
28,None,Mave,0.5,7,BIC,100,309,3563,0.9132753297782767
29,None,Mave,0.5,7,BIC,100,200,2916,0.9314128943758573
30,None,Mave,0.5,7,BIC,100,59,8440,0.9930094786729858
31,None,Mave,0.5,7,BIC,100,210,6609,0.9682251475261008
32,None,Mave,0.5,7,BIC,100,228,5793,0.9606421543241843
33,None,Mave,0.5,7,BIC,100,75,8398,0.991069302214813
34,None,Mave,0.5,7,BIC,100,190,6791,0.9720217935502872
35,None,Mave,0.5,7,BIC,100,258,3303,0.92188919164396
36,None,Mave,0.5,7,BIC,100,51,750,0.9319999999999999
37,None,Mave,0.5,7,BIC,100,158,2818,0.9439318665720369
38,None,Mave,0.5,7,BIC,100,139,7671,0.9818798070655717
39,None,Mave,0.5,7,BIC,100,301,1960,0.8464285714285714
40,None,Mave,0.5,7,BIC,100,192,6400,0.97
41,None,Mave,0.5,7,BIC,100,72,8484,0.9915134370579916
42,None,Mave,0.5,7,BIC,100,284,1706,0.8335287221570926
43,None,Mave,0.5,7,BIC,100,129,893,0.8555431131019037
44,None,Mave,0.5,7,BIC,100,132,7385,0.9821259309410968
45,None,Mave,0.5,7,BIC,100,90,8132,0.9889326119035907
46,None,Mave,0.5,7,BIC,100,314,4080,0.9230392156862746
47,None,Mave,0.5,7,BIC,100,167,517,0.6769825918762089
48,None,Mave,0.5,7,BIC,100,140,7433,0.9811650746670254
49,None,Mave,0.5,7,BIC,100,225,4111,0.9452687910484067
50,None,Mave,0.5,7,BIC,100,53,161,0.670807453416149
1,None,Mave,0.8,13,AIC,100,285,496,0.4254032258064516
2,None,Mave,0.8,13,AIC,100,268,462,0.4199134199134199
3,None,Mave,0.8,13,AIC,100,317,544,0.41727941176470584
4,None,Mave,0.8,13,AIC,100,288,524,0.45038167938931295
5,None,Mave,0.8,13,AIC,100,273,464,0.41163793103448276
6,None,Mave,0.8,13,AIC,100,190,296,0.3581081081081081
7,None,Mave,0.8,13,AIC,100,253,417,0.3932853717026379
8,None,Mave,0.8,13,AIC,100,336,779,0.5686777920410784
9,None,Mave,0.8,13,AIC,100,284,596,0.5234899328859061
10,None,Mave,0.8,13,AIC,100,201,308,0.3474025974025974
11,None,Mave,0.8,13,AIC,100,261,516,0.4941860465116279
12,None,Mave,0.8,13,AIC,100,229,369,0.37940379403794033
13,None,Mave,0.8,13,AIC,100,245,431,0.43155452436194897
14,None,Mave,0.8,13,AIC,100,224,334,0.3293413173652695
15,None,Mave,0.8,13,AIC,100,231,362,0.36187845303867405
16,None,Mave,0.8,13,AIC,100,282,552,0.48913043478260865
17,None,Mave,0.8,13,AIC,100,369,853,0.567409144196952
18,None,Mave,0.8,13,AIC,100,294,548,0.46350364963503654
19,None,Mave,0.8,13,AIC,100,239,376,0.3643617021276596
20,None,Mave,0.8,13,AIC,100,218,349,0.3753581661891118
21,None,Mave,0.8,13,AIC,100,254,439,0.4214123006833713
22,None,Mave,0.8,13,AIC,100,231,382,0.39528795811518325
23,None,Mave,0.8,13,AIC,100,195,294,0.33673469387755106
24,None,Mave,0.8,13,AIC,100,270,494,0.45344129554655865
25,None,Mave,0.8,13,AIC,100,213,329,0.35258358662613987
26,None,Mave,0.8,13,AIC,100,282,499,0.4348697394789579
27,None,Mave,0.8,13,AIC,100,225,374,0.39839572192513373
28,None,Mave,0.8,13,AIC,100,298,574,0.48083623693379796
29,None,Mave,0.8,13,AIC,100,251,477,0.4737945492662474
30,None,Mave,0.8,13,AIC,100,312,687,0.5458515283842795
31,None,Mave,0.8,13,AIC,100,237,378,0.373015873015873
32,None,Mave,0.8,13,AIC,100,247,457,0.4595185995623632
33,None,Mave,0.8,13,AIC,100,319,649,0.5084745762711864
34,None,Mave,0.8,13,AIC,100,336,779,0.5686777920410784
35,None,Mave,0.8,13,AIC,100,244,426,0.42723004694835676
36,None,Mave,0.8,13,AIC,100,272,460,0.408695652173913
37,None,Mave,0.8,13,AIC,100,339,771,0.5603112840466926
38,None,Mave,0.8,13,AIC,100,321,585,0.45128205128205123
39,None,Mave,0.8,13,AIC,100,170,272,0.375
40,None,Mave,0.8,13,AIC,100,243,406,0.4014778325123153
41,None,Mave,0.8,13,AIC,100,307,543,0.43462246777163904
42,None,Mave,0.8,13,AIC,100,241,398,0.3944723618090452
43,None,Mave,0.8,13,AIC,100,213,333,0.36036036036036034
44,None,Mave,0.8,13,AIC,100,292,576,0.4930555555555556
45,None,Mave,0.8,13,AIC,100,223,425,0.47529411764705887
46,None,Mave,0.8,13,AIC,100,275,510,0.4607843137254902
47,None,Mave,0.8,13,AIC,100,265,437,0.3935926773455377
48,None,Mave,0.8,13,AIC,100,299,588,0.49149659863945583
49,None,Mave,0.8,13,AIC,100,296,588,0.4965986394557823
50,None,Mave,0.8,13,AIC,100,224,354,0.36723163841807904
1,None,Mave,0.8,2,AIC,100,368,1796,0.7951002227171492
2,None,Mave,0.8,2,AIC,100,390,2034,0.8082595870206489
3,None,Mave,0.8,2,AIC,100,378,2154,0.8245125348189415
4,None,Mave,0.8,2,AIC,100,435,2576,0.8311335403726708
5,None,Mave,0.8,2,AIC,100,421,2953,0.857433118862174
6,None,Mave,0.8,2,AIC,100,393,2114,0.8140964995269631
7,None,Mave,0.8,2,AIC,100,424,2852,0.8513323983169705
8,None,Mave,0.8,2,AIC,100,386,2882,0.8660652324774463
9,None,Mave,0.8,2,AIC,100,412,3210,0.8716510903426791
10,None,Mave,0.8,2,AIC,100,355,1766,0.7989807474518686
11,None,Mave,0.8,2,AIC,100,396,2099,0.8113387327298713
12,None,Mave,0.8,2,AIC,100,403,1892,0.7869978858350951
13,None,Mave,0.8,2,AIC,100,396,2865,0.8617801047120419
14,None,Mave,0.8,2,AIC,100,404,2537,0.8407567993693339
15,None,Mave,0.8,2,AIC,100,438,2679,0.8365061590145577
16,None,Mave,0.8,2,AIC,100,412,2667,0.8455193100862393
17,None,Mave,0.8,2,AIC,100,409,2959,0.861777627576884
18,None,Mave,0.8,2,AIC,100,400,3013,0.8672419515433123
19,None,Mave,0.8,2,AIC,100,334,1387,0.7591925018024513
20,None,Mave,0.8,2,AIC,100,409,2710,0.8490774907749077
21,None,Mave,0.8,2,AIC,100,370,2895,0.8721934369602764
22,None,Mave,0.8,2,AIC,100,428,2860,0.8503496503496504
23,None,Mave,0.8,2,AIC,100,405,2446,0.8344235486508585
24,None,Mave,0.8,2,AIC,100,396,2942,0.8653976886471788
25,None,Mave,0.8,2,AIC,100,405,2696,0.8497774480712166
26,None,Mave,0.8,2,AIC,100,408,3196,0.8723404255319149
27,None,Mave,0.8,2,AIC,100,431,2947,0.8537495758398371
28,None,Mave,0.8,2,AIC,100,382,1869,0.7956126270733013
29,None,Mave,0.8,2,AIC,100,431,2696,0.84013353115727
30,None,Mave,0.8,2,AIC,100,333,1402,0.7624821683309557
31,None,Mave,0.8,2,AIC,100,303,1487,0.7962340282447882
32,None,Mave,0.8,2,AIC,100,430,3059,0.8594311866623079
33,None,Mave,0.8,2,AIC,100,402,2852,0.8590462833099579
34,None,Mave,0.8,2,AIC,100,386,2882,0.8660652324774463
35,None,Mave,0.8,2,AIC,100,424,2699,0.8429047795479807
36,None,Mave,0.8,2,AIC,100,427,2493,0.8287204171680707
37,None,Mave,0.8,2,AIC,100,391,2731,0.8568290003661663
38,None,Mave,0.8,2,AIC,100,416,2194,0.8103919781221514
39,None,Mave,0.8,2,AIC,100,427,3231,0.8678427731352523
40,None,Mave,0.8,2,AIC,100,410,1991,0.7940733299849322
41,None,Mave,0.8,2,AIC,100,452,3102,0.8542875564152159
42,None,Mave,0.8,2,AIC,100,411,2208,0.813858695652174
43,None,Mave,0.8,2,AIC,100,412,2660,0.8451127819548871
44,None,Mave,0.8,2,AIC,100,439,2901,0.848672871423647
45,None,Mave,0.8,2,AIC,100,373,1904,0.8040966386554622
46,None,Mave,0.8,2,AIC,100,357,1713,0.7915936952714536
47,None,Mave,0.8,2,AIC,100,365,1688,0.7837677725118484
48,None,Mave,0.8,2,AIC,100,413,2493,0.8343361411953469
49,None,Mave,0.8,2,AIC,100,400,3083,0.8702562439182614
50,None,Mave,0.8,2,AIC,100,432,3009,0.8564307078763709
1,None,Mave,0.8,7,AIC,100,302,709,0.5740479548660085
2,None,Mave,0.8,7,AIC,100,289,652,0.5567484662576687
3,None,Mave,0.8,7,AIC,100,416,1294,0.6785162287480679
4,None,Mave,0.8,7,AIC,100,284,706,0.5977337110481586
5,None,Mave,0.8,7,AIC,100,362,1107,0.6729900632339656
6,None,Mave,0.8,7,AIC,100,340,931,0.6348012889366272
7,None,Mave,0.8,7,AIC,100,361,1023,0.6471163245356794
8,None,Mave,0.8,7,AIC,100,380,1397,0.7279885468861846
9,None,Mave,0.8,7,AIC,100,386,1111,0.6525652565256526
10,None,Mave,0.8,7,AIC,100,299,799,0.6257822277847309
11,None,Mave,0.8,7,AIC,100,380,1807,0.7897066961815163
12,None,Mave,0.8,7,AIC,100,336,906,0.6291390728476821
13,None,Mave,0.8,7,AIC,100,381,1158,0.6709844559585492
14,None,Mave,0.8,7,AIC,100,374,1128,0.6684397163120568
15,None,Mave,0.8,7,AIC,100,284,687,0.5866084425036391
16,None,Mave,0.8,7,AIC,100,329,883,0.6274065685164213
17,None,Mave,0.8,7,AIC,100,445,1679,0.7349612864800477
18,None,Mave,0.8,7,AIC,100,378,1248,0.6971153846153846
19,None,Mave,0.8,7,AIC,100,397,1450,0.7262068965517241
20,None,Mave,0.8,7,AIC,100,331,848,0.6096698113207547
21,None,Mave,0.8,7,AIC,100,301,866,0.6524249422632795
22,None,Mave,0.8,7,AIC,100,328,922,0.6442516268980477
23,None,Mave,0.8,7,AIC,100,323,813,0.6027060270602707
24,None,Mave,0.8,7,AIC,100,311,997,0.6880641925777332
25,None,Mave,0.8,7,AIC,100,318,885,0.6406779661016949
26,None,Mave,0.8,7,AIC,100,327,905,0.6386740331491713
27,None,Mave,0.8,7,AIC,100,332,966,0.6563146997929606
28,None,Mave,0.8,7,AIC,100,239,525,0.5447619047619048
29,None,Mave,0.8,7,AIC,100,370,1364,0.7287390029325513
30,None,Mave,0.8,7,AIC,100,397,1384,0.7131502890173411
31,None,Mave,0.8,7,AIC,100,286,738,0.6124661246612466
32,None,Mave,0.8,7,AIC,100,361,1134,0.681657848324515
33,None,Mave,0.8,7,AIC,100,385,1293,0.7022428460943542
34,None,Mave,0.8,7,AIC,100,380,1397,0.7279885468861846
35,None,Mave,0.8,7,AIC,100,328,798,0.5889724310776943
36,None,Mave,0.8,7,AIC,100,324,923,0.6489707475622968
37,None,Mave,0.8,7,AIC,100,314,1005,0.6875621890547263
38,None,Mave,0.8,7,AIC,100,369,1191,0.6901763224181361
39,None,Mave,0.8,7,AIC,100,255,667,0.6176911544227885
40,None,Mave,0.8,7,AIC,100,317,739,0.571041948579161
41,None,Mave,0.8,7,AIC,100,375,1194,0.6859296482412061
42,None,Mave,0.8,7,AIC,100,238,618,0.6148867313915858
43,None,Mave,0.8,7,AIC,100,285,713,0.6002805049088359
44,None,Mave,0.8,7,AIC,100,366,1173,0.6879795396419437
45,None,Mave,0.8,7,AIC,100,358,1072,0.666044776119403
46,None,Mave,0.8,7,AIC,100,313,755,0.5854304635761589
47,None,Mave,0.8,7,AIC,100,231,498,0.536144578313253
48,None,Mave,0.8,7,AIC,100,342,894,0.6174496644295302
49,None,Mave,0.8,7,AIC,100,316,968,0.6735537190082644
50,None,Mave,0.8,7,AIC,100,236,550,0.5709090909090909
1,None,Mave,0.8,13,BIC,100,35,41,0.14634146341463417
2,None,Mave,0.8,13,BIC,100,24,30,0.19999999999999996
3,None,Mave,0.8,13,BIC,100,33,40,0.17500000000000004
4,None,Mave,0.8,13,BIC,100,32,41,0.2195121951219512
5,None,Mave,0.8,13,BIC,100,19,20,0.050000000000000044
6,None,Mave,0.8,13,BIC,100,19,25,0.24
7,None,Mave,0.8,13,BIC,100,20,23,0.13043478260869568
8,None,Mave,0.8,13,BIC,100,42,54,0.2222222222222222
9,None,Mave,0.8,13,BIC,100,45,54,0.16666666666666663
10,None,Mave,0.8,13,BIC,100,13,14,0.0714285714285714
11,None,Mave,0.8,13,BIC,100,29,35,0.17142857142857137
12,None,Mave,0.8,13,BIC,100,18,19,0.052631578947368474
13,None,Mave,0.8,13,BIC,100,48,54,0.11111111111111116
14,None,Mave,0.8,13,BIC,100,26,27,0.03703703703703709
15,None,Mave,0.8,13,BIC,100,19,22,0.13636363636363635
16,None,Mave,0.8,13,BIC,100,53,60,0.1166666666666667
17,None,Mave,0.8,13,BIC,100,53,61,0.1311475409836066
18,None,Mave,0.8,13,BIC,100,29,37,0.21621621621621623
19,None,Mave,0.8,13,BIC,100,18,20,0.09999999999999998
20,None,Mave,0.8,13,BIC,100,26,30,0.1333333333333333
21,None,Mave,0.8,13,BIC,100,24,30,0.19999999999999996
22,None,Mave,0.8,13,BIC,100,24,26,0.07692307692307687
23,None,Mave,0.8,13,BIC,100,18,20,0.09999999999999998
24,None,Mave,0.8,13,BIC,100,29,34,0.1470588235294118
25,None,Mave,0.8,13,BIC,100,31,36,0.13888888888888884
26,None,Mave,0.8,13,BIC,100,25,28,0.1071428571428571
27,None,Mave,0.8,13,BIC,100,26,33,0.21212121212121215
28,None,Mave,0.8,13,BIC,100,40,47,0.14893617021276595
29,None,Mave,0.8,13,BIC,100,27,31,0.12903225806451613
30,None,Mave,0.8,13,BIC,100,65,84,0.22619047619047616
31,None,Mave,0.8,13,BIC,100,33,39,0.15384615384615385
32,None,Mave,0.8,13,BIC,100,29,34,0.1470588235294118
33,None,Mave,0.8,13,BIC,100,65,77,0.1558441558441559
34,None,Mave,0.8,13,BIC,100,42,54,0.2222222222222222
35,None,Mave,0.8,13,BIC,100,28,30,0.06666666666666665
36,None,Mave,0.8,13,BIC,100,26,30,0.1333333333333333
37,None,Mave,0.8,13,BIC,100,67,93,0.27956989247311825
38,None,Mave,0.8,13,BIC,100,27,37,0.2702702702702703
39,None,Mave,0.8,13,BIC,100,15,15,0
40,None,Mave,0.8,13,BIC,100,17,18,0.05555555555555558
41,None,Mave,0.8,13,BIC,100,42,47,0.1063829787234043
42,None,Mave,0.8,13,BIC,100,24,29,0.1724137931034483
43,None,Mave,0.8,13,BIC,100,12,13,0.07692307692307687
44,None,Mave,0.8,13,BIC,100,31,36,0.13888888888888884
45,None,Mave,0.8,13,BIC,100,33,35,0.05714285714285716
46,None,Mave,0.8,13,BIC,100,41,51,0.196078431372549
47,None,Mave,0.8,13,BIC,100,11,11,0
48,None,Mave,0.8,13,BIC,100,33,41,0.19512195121951215
49,None,Mave,0.8,13,BIC,100,49,60,0.18333333333333335
50,None,Mave,0.8,13,BIC,100,25,26,0.038461538461538436
1,None,Mave,0.8,2,BIC,100,124,1137,0.8909410729991205
2,None,Mave,0.8,2,BIC,100,142,1239,0.8853914447134786
3,None,Mave,0.8,2,BIC,100,171,1763,0.9030062393647192
