replica,network,population,true_model,sigma,base_SS,modelcompare,first_row
3,None,Tess,13,0.2,100,AIC,8560
4,None,Tess,13,0.2,100,AIC,8721
5,None,Tess,13,0.2,100,AIC,2398
6,None,Tess,13,0.2,100,AIC,1843
7,None,Tess,13,0.2,100,AIC,9679
8,None,Tess,13,0.2,100,AIC,105
9,None,Tess,13,0.2,100,AIC,2604
10,None,Tess,13,0.2,100,AIC,172
11,None,Tess,13,0.2,100,AIC,4519
12,None,Tess,13,0.2,100,AIC,811
13,None,Tess,13,0.2,100,AIC,2780
14,None,Tess,13,0.2,100,AIC,2419
15,None,Tess,13,0.2,100,AIC,3148
16,None,Tess,13,0.2,100,AIC,5187
17,None,Tess,13,0.2,100,AIC,1674
18,None,Tess,13,0.2,100,AIC,454
19,None,Tess,13,0.2,100,AIC,5251
20,None,Tess,13,0.2,100,AIC,2037
21,None,Tess,13,0.2,100,AIC,872
22,None,Tess,13,0.2,100,AIC,1329
23,None,Tess,13,0.2,100,AIC,Inf
24,None,Tess,13,0.2,100,AIC,914
25,None,Tess,13,0.2,100,AIC,289
26,None,Tess,13,0.2,100,AIC,4494
27,None,Tess,13,0.2,100,AIC,1262
28,None,Tess,13,0.2,100,AIC,7121
29,None,Tess,13,0.2,100,AIC,948
30,None,Tess,13,0.2,100,AIC,1875
31,None,Tess,13,0.2,100,AIC,7344
32,None,Tess,13,0.2,100,AIC,8650
33,None,Tess,13,0.2,100,AIC,1044
34,None,Tess,13,0.2,100,AIC,105
35,None,Tess,13,0.2,100,AIC,Inf
36,None,Tess,13,0.2,100,AIC,3389
37,None,Tess,13,0.2,100,AIC,201
38,None,Tess,13,0.2,100,AIC,3466
39,None,Tess,13,0.2,100,AIC,2089
40,None,Tess,13,0.2,100,AIC,214
41,None,Tess,13,0.2,100,AIC,3211
42,None,Tess,13,0.2,100,AIC,34
43,None,Tess,13,0.2,100,AIC,473
44,None,Tess,13,0.2,100,AIC,180
45,None,Tess,13,0.2,100,AIC,2102
46,None,Tess,13,0.2,100,AIC,3906
47,None,Tess,13,0.2,100,AIC,Inf
48,None,Tess,13,0.2,100,AIC,Inf
49,None,Tess,13,0.2,100,AIC,2514
50,None,Tess,13,0.2,100,AIC,3737
1,None,Tess,2,0.2,100,AIC,1
2,None,Tess,2,0.2,100,AIC,1993
3,None,Tess,2,0.2,100,AIC,2
4,None,Tess,2,0.2,100,AIC,3
5,None,Tess,2,0.2,100,AIC,5260
6,None,Tess,2,0.2,100,AIC,1
7,None,Tess,2,0.2,100,AIC,2
8,None,Tess,2,0.2,100,AIC,1
9,None,Tess,2,0.2,100,AIC,7
10,None,Tess,2,0.2,100,AIC,2113
11,None,Tess,2,0.2,100,AIC,2642
12,None,Tess,2,0.2,100,AIC,320
13,None,Tess,2,0.2,100,AIC,1115
14,None,Tess,2,0.2,100,AIC,4
15,None,Tess,2,0.2,100,AIC,1
16,None,Tess,2,0.2,100,AIC,121
17,None,Tess,2,0.2,100,AIC,107
18,None,Tess,2,0.2,100,AIC,37
19,None,Tess,2,0.2,100,AIC,1
20,None,Tess,2,0.2,100,AIC,1051
21,None,Tess,2,0.2,100,AIC,5420
22,None,Tess,2,0.2,100,AIC,5
23,None,Tess,2,0.2,100,AIC,1472
24,None,Tess,2,0.2,100,AIC,44
25,None,Tess,2,0.2,100,AIC,1
26,None,Tess,2,0.2,100,AIC,330
27,None,Tess,2,0.2,100,AIC,120
28,None,Tess,2,0.2,100,AIC,7
29,None,Tess,2,0.2,100,AIC,4
30,None,Tess,2,0.2,100,AIC,1510
31,None,Tess,2,0.2,100,AIC,3712
32,None,Tess,2,0.2,100,AIC,7
33,None,Tess,2,0.2,100,AIC,1353
34,None,Tess,2,0.2,100,AIC,1
35,None,Tess,2,0.2,100,AIC,2627
36,None,Tess,2,0.2,100,AIC,18
37,None,Tess,2,0.2,100,AIC,2
38,None,Tess,2,0.2,100,AIC,37
39,None,Tess,2,0.2,100,AIC,379
40,None,Tess,2,0.2,100,AIC,3
41,None,Tess,2,0.2,100,AIC,2
42,None,Tess,2,0.2,100,AIC,3
43,None,Tess,2,0.2,100,AIC,515
44,None,Tess,2,0.2,100,AIC,2
45,None,Tess,2,0.2,100,AIC,1566
46,None,Tess,2,0.2,100,AIC,6090
47,None,Tess,2,0.2,100,AIC,2
48,None,Tess,2,0.2,100,AIC,10
49,None,Tess,2,0.2,100,AIC,4
50,None,Tess,2,0.2,100,AIC,1
1,None,Tess,7,0.2,100,AIC,2467
2,None,Tess,7,0.2,100,AIC,Inf
3,None,Tess,7,0.2,100,AIC,Inf
4,None,Tess,7,0.2,100,AIC,6346
5,None,Tess,7,0.2,100,AIC,620
6,None,Tess,7,0.2,100,AIC,3255
7,None,Tess,7,0.2,100,AIC,416
8,None,Tess,7,0.2,100,AIC,123
9,None,Tess,7,0.2,100,AIC,5991
10,None,Tess,7,0.2,100,AIC,4365
11,None,Tess,7,0.2,100,AIC,1
12,None,Tess,7,0.2,100,AIC,974
13,None,Tess,7,0.2,100,AIC,4706
14,None,Tess,7,0.2,100,AIC,2589
15,None,Tess,7,0.2,100,AIC,Inf
16,None,Tess,7,0.2,100,AIC,8
17,None,Tess,7,0.2,100,AIC,4146
18,None,Tess,7,0.2,100,AIC,861
19,None,Tess,7,0.2,100,AIC,5243
20,None,Tess,7,0.2,100,AIC,1541
21,None,Tess,7,0.2,100,AIC,1226
22,None,Tess,7,0.2,100,AIC,1
23,None,Tess,7,0.2,100,AIC,248
24,None,Tess,7,0.2,100,AIC,95
25,None,Tess,7,0.2,100,AIC,8875
26,None,Tess,7,0.2,100,AIC,Inf
27,None,Tess,7,0.2,100,AIC,1
28,None,Tess,7,0.2,100,AIC,1926
29,None,Tess,7,0.2,100,AIC,5462
30,None,Tess,7,0.2,100,AIC,2929
31,None,Tess,7,0.2,100,AIC,7102
32,None,Tess,7,0.2,100,AIC,2348
33,None,Tess,7,0.2,100,AIC,7
34,None,Tess,7,0.2,100,AIC,123
35,None,Tess,7,0.2,100,AIC,891
36,None,Tess,7,0.2,100,AIC,30
37,None,Tess,7,0.2,100,AIC,983
38,None,Tess,7,0.2,100,AIC,4115
39,None,Tess,7,0.2,100,AIC,3148
40,None,Tess,7,0.2,100,AIC,4091
41,None,Tess,7,0.2,100,AIC,9
42,None,Tess,7,0.2,100,AIC,4886
43,None,Tess,7,0.2,100,AIC,6
44,None,Tess,7,0.2,100,AIC,Inf
45,None,Tess,7,0.2,100,AIC,423
46,None,Tess,7,0.2,100,AIC,Inf
47,None,Tess,7,0.2,100,AIC,4284
48,None,Tess,7,0.2,100,AIC,Inf
49,None,Tess,7,0.2,100,AIC,1378
50,None,Tess,7,0.2,100,AIC,2713
1,None,Tess,13,0.2,100,BIC,784
2,None,Tess,13,0.2,100,BIC,1227
3,None,Tess,13,0.2,100,BIC,8560
4,None,Tess,13,0.2,100,BIC,5941
5,None,Tess,13,0.2,100,BIC,2398
6,None,Tess,13,0.2,100,BIC,1843
7,None,Tess,13,0.2,100,BIC,9679
8,None,Tess,13,0.2,100,BIC,105
9,None,Tess,13,0.2,100,BIC,2604
10,None,Tess,13,0.2,100,BIC,172
11,None,Tess,13,0.2,100,BIC,316
12,None,Tess,13,0.2,100,BIC,811
13,None,Tess,13,0.2,100,BIC,2780
14,None,Tess,13,0.2,100,BIC,3150
15,None,Tess,13,0.2,100,BIC,3148
16,None,Tess,13,0.2,100,BIC,5187
17,None,Tess,13,0.2,100,BIC,1674
18,None,Tess,13,0.2,100,BIC,454
19,None,Tess,13,0.2,100,BIC,9486
20,None,Tess,13,0.2,100,BIC,2037
21,None,Tess,13,0.2,100,BIC,1020
22,None,Tess,13,0.2,100,BIC,305
23,None,Tess,13,0.2,100,BIC,Inf
24,None,Tess,13,0.2,100,BIC,914
25,None,Tess,13,0.2,100,BIC,289
26,None,Tess,13,0.2,100,BIC,4494
27,None,Tess,13,0.2,100,BIC,1262
28,None,Tess,13,0.2,100,BIC,7121
29,None,Tess,13,0.2,100,BIC,948
30,None,Tess,13,0.2,100,BIC,1875
31,None,Tess,13,0.2,100,BIC,7344
32,None,Tess,13,0.2,100,BIC,Inf
33,None,Tess,13,0.2,100,BIC,1044
34,None,Tess,13,0.2,100,BIC,105
35,None,Tess,13,0.2,100,BIC,401
36,None,Tess,13,0.2,100,BIC,3389
37,None,Tess,13,0.2,100,BIC,201
38,None,Tess,13,0.2,100,BIC,603
39,None,Tess,13,0.2,100,BIC,2089
40,None,Tess,13,0.2,100,BIC,813
41,None,Tess,13,0.2,100,BIC,3211
42,None,Tess,13,0.2,100,BIC,34
43,None,Tess,13,0.2,100,BIC,473
44,None,Tess,13,0.2,100,BIC,180
45,None,Tess,13,0.2,100,BIC,1020
46,None,Tess,13,0.2,100,BIC,3906
47,None,Tess,13,0.2,100,BIC,2353
48,None,Tess,13,0.2,100,BIC,Inf
49,None,Tess,13,0.2,100,BIC,1860
50,None,Tess,13,0.2,100,BIC,3737
1,None,Tess,2,0.2,100,BIC,1
2,None,Tess,2,0.2,100,BIC,2630
3,None,Tess,2,0.2,100,BIC,2
4,None,Tess,2,0.2,100,BIC,3
5,None,Tess,2,0.2,100,BIC,925
6,None,Tess,2,0.2,100,BIC,1
7,None,Tess,2,0.2,100,BIC,2
8,None,Tess,2,0.2,100,BIC,1
9,None,Tess,2,0.2,100,BIC,7
10,None,Tess,2,0.2,100,BIC,934
11,None,Tess,2,0.2,100,BIC,1995
12,None,Tess,2,0.2,100,BIC,452
13,None,Tess,2,0.2,100,BIC,252
14,None,Tess,2,0.2,100,BIC,4
15,None,Tess,2,0.2,100,BIC,1
16,None,Tess,2,0.2,100,BIC,1382
17,None,Tess,2,0.2,100,BIC,3723
18,None,Tess,2,0.2,100,BIC,293
19,None,Tess,2,0.2,100,BIC,1
20,None,Tess,2,0.2,100,BIC,1049
21,None,Tess,2,0.2,100,BIC,217
22,None,Tess,2,0.2,100,BIC,5
23,None,Tess,2,0.2,100,BIC,1017
24,None,Tess,2,0.2,100,BIC,44
25,None,Tess,2,0.2,100,BIC,1
26,None,Tess,2,0.2,100,BIC,3972
27,None,Tess,2,0.2,100,BIC,970
28,None,Tess,2,0.2,100,BIC,7
29,None,Tess,2,0.2,100,BIC,4
30,None,Tess,2,0.2,100,BIC,3977
31,None,Tess,2,0.2,100,BIC,97
32,None,Tess,2,0.2,100,BIC,7
33,None,Tess,2,0.2,100,BIC,544
34,None,Tess,2,0.2,100,BIC,1
35,None,Tess,2,0.2,100,BIC,2628
36,None,Tess,2,0.2,100,BIC,238
37,None,Tess,2,0.2,100,BIC,2
38,None,Tess,2,0.2,100,BIC,37
39,None,Tess,2,0.2,100,BIC,4223
40,None,Tess,2,0.2,100,BIC,3
41,None,Tess,2,0.2,100,BIC,1
42,None,Tess,2,0.2,100,BIC,3
43,None,Tess,2,0.2,100,BIC,218
44,None,Tess,2,0.2,100,BIC,2
45,None,Tess,2,0.2,100,BIC,1715
46,None,Tess,2,0.2,100,BIC,5115
47,None,Tess,2,0.2,100,BIC,2
48,None,Tess,2,0.2,100,BIC,8
49,None,Tess,2,0.2,100,BIC,4
50,None,Tess,2,0.2,100,BIC,1
1,None,Tess,7,0.2,100,BIC,2467
2,None,Tess,7,0.2,100,BIC,Inf
3,None,Tess,7,0.2,100,BIC,9641
4,None,Tess,7,0.2,100,BIC,4167
5,None,Tess,7,0.2,100,BIC,1104
6,None,Tess,7,0.2,100,BIC,3255
7,None,Tess,7,0.2,100,BIC,416
8,None,Tess,7,0.2,100,BIC,244
9,None,Tess,7,0.2,100,BIC,5991
10,None,Tess,7,0.2,100,BIC,Inf
11,None,Tess,7,0.2,100,BIC,1
12,None,Tess,7,0.2,100,BIC,974
13,None,Tess,7,0.2,100,BIC,5334
14,None,Tess,7,0.2,100,BIC,2589
15,None,Tess,7,0.2,100,BIC,3835
16,None,Tess,7,0.2,100,BIC,8
17,None,Tess,7,0.2,100,BIC,Inf
18,None,Tess,7,0.2,100,BIC,861
19,None,Tess,7,0.2,100,BIC,5243
20,None,Tess,7,0.2,100,BIC,5382
21,None,Tess,7,0.2,100,BIC,3630
22,None,Tess,7,0.2,100,BIC,1
23,None,Tess,7,0.2,100,BIC,248
24,None,Tess,7,0.2,100,BIC,94
25,None,Tess,7,0.2,100,BIC,Inf
26,None,Tess,7,0.2,100,BIC,Inf
27,None,Tess,7,0.2,100,BIC,1
28,None,Tess,7,0.2,100,BIC,1926
29,None,Tess,7,0.2,100,BIC,922
30,None,Tess,7,0.2,100,BIC,2501
31,None,Tess,7,0.2,100,BIC,Inf
32,None,Tess,7,0.2,100,BIC,1281
33,None,Tess,7,0.2,100,BIC,7
34,None,Tess,7,0.2,100,BIC,244
35,None,Tess,7,0.2,100,BIC,6372
36,None,Tess,7,0.2,100,BIC,33
37,None,Tess,7,0.2,100,BIC,728
38,None,Tess,7,0.2,100,BIC,6226
39,None,Tess,7,0.2,100,BIC,2493
40,None,Tess,7,0.2,100,BIC,7853
41,None,Tess,7,0.2,100,BIC,9
42,None,Tess,7,0.2,100,BIC,4886
43,None,Tess,7,0.2,100,BIC,6
44,None,Tess,7,0.2,100,BIC,1615
45,None,Tess,7,0.2,100,BIC,423
46,None,Tess,7,0.2,100,BIC,Inf
47,None,Tess,7,0.2,100,BIC,60
48,None,Tess,7,0.2,100,BIC,Inf
49,None,Tess,7,0.2,100,BIC,1378
50,None,Tess,7,0.2,100,BIC,Inf
1,None,Tess,13,0.5,100,AIC,4316
2,None,Tess,13,0.5,100,AIC,1763
3,None,Tess,13,0.5,100,AIC,3659
4,None,Tess,13,0.5,100,AIC,Inf
5,None,Tess,13,0.5,100,AIC,2398
6,None,Tess,13,0.5,100,AIC,4048
7,None,Tess,13,0.5,100,AIC,2432
8,None,Tess,13,0.5,100,AIC,6406
9,None,Tess,13,0.5,100,AIC,356
10,None,Tess,13,0.5,100,AIC,7798
11,None,Tess,13,0.5,100,AIC,316
12,None,Tess,13,0.5,100,AIC,435
13,None,Tess,13,0.5,100,AIC,595
14,None,Tess,13,0.5,100,AIC,2496
15,None,Tess,13,0.5,100,AIC,1729
16,None,Tess,13,0.5,100,AIC,5187
17,None,Tess,13,0.5,100,AIC,1674
18,None,Tess,13,0.5,100,AIC,409
19,None,Tess,13,0.5,100,AIC,283
20,None,Tess,13,0.5,100,AIC,437
21,None,Tess,13,0.5,100,AIC,3308
22,None,Tess,13,0.5,100,AIC,305
23,None,Tess,13,0.5,100,AIC,1031
24,None,Tess,13,0.5,100,AIC,4266
25,None,Tess,13,0.5,100,AIC,289
26,None,Tess,13,0.5,100,AIC,4494
27,None,Tess,13,0.5,100,AIC,429
28,None,Tess,13,0.5,100,AIC,1502
29,None,Tess,13,0.5,100,AIC,3811
30,None,Tess,13,0.5,100,AIC,8402
31,None,Tess,13,0.5,100,AIC,2394
32,None,Tess,13,0.5,100,AIC,923
33,None,Tess,13,0.5,100,AIC,1044
34,None,Tess,13,0.5,100,AIC,6406
35,None,Tess,13,0.5,100,AIC,401
36,None,Tess,13,0.5,100,AIC,3649
37,None,Tess,13,0.5,100,AIC,201
38,None,Tess,13,0.5,100,AIC,1448
39,None,Tess,13,0.5,100,AIC,1740
40,None,Tess,13,0.5,100,AIC,3423
41,None,Tess,13,0.5,100,AIC,932
42,None,Tess,13,0.5,100,AIC,34
43,None,Tess,13,0.5,100,AIC,473
44,None,Tess,13,0.5,100,AIC,180
45,None,Tess,13,0.5,100,AIC,24
46,None,Tess,13,0.5,100,AIC,3906
47,None,Tess,13,0.5,100,AIC,5604
48,None,Tess,13,0.5,100,AIC,1577
49,None,Tess,13,0.5,100,AIC,Inf
50,None,Tess,13,0.5,100,AIC,1105
1,None,Tess,2,0.5,100,AIC,1
2,None,Tess,2,0.5,100,AIC,10
3,None,Tess,2,0.5,100,AIC,2
4,None,Tess,2,0.5,100,AIC,3
5,None,Tess,2,0.5,100,AIC,5260
6,None,Tess,2,0.5,100,AIC,1
7,None,Tess,2,0.5,100,AIC,2
8,None,Tess,2,0.5,100,AIC,1
9,None,Tess,2,0.5,100,AIC,7
10,None,Tess,2,0.5,100,AIC,31
11,None,Tess,2,0.5,100,AIC,2642
12,None,Tess,2,0.5,100,AIC,320
13,None,Tess,2,0.5,100,AIC,1115
14,None,Tess,2,0.5,100,AIC,4
15,None,Tess,2,0.5,100,AIC,1
16,None,Tess,2,0.5,100,AIC,121
17,None,Tess,2,0.5,100,AIC,107
18,None,Tess,2,0.5,100,AIC,37
19,None,Tess,2,0.5,100,AIC,1
20,None,Tess,2,0.5,100,AIC,1051
21,None,Tess,2,0.5,100,AIC,5420
22,None,Tess,2,0.5,100,AIC,5
23,None,Tess,2,0.5,100,AIC,1472
24,None,Tess,2,0.5,100,AIC,44
25,None,Tess,2,0.5,100,AIC,1
26,None,Tess,2,0.5,100,AIC,330
27,None,Tess,2,0.5,100,AIC,120
28,None,Tess,2,0.5,100,AIC,7
29,None,Tess,2,0.5,100,AIC,4
30,None,Tess,2,0.5,100,AIC,14
31,None,Tess,2,0.5,100,AIC,6
32,None,Tess,2,0.5,100,AIC,7
33,None,Tess,2,0.5,100,AIC,1353
34,None,Tess,2,0.5,100,AIC,1
35,None,Tess,2,0.5,100,AIC,2627
36,None,Tess,2,0.5,100,AIC,18
37,None,Tess,2,0.5,100,AIC,2
38,None,Tess,2,0.5,100,AIC,37
39,None,Tess,2,0.5,100,AIC,379
40,None,Tess,2,0.5,100,AIC,3
41,None,Tess,2,0.5,100,AIC,2
42,None,Tess,2,0.5,100,AIC,3
43,None,Tess,2,0.5,100,AIC,515
44,None,Tess,2,0.5,100,AIC,2
45,None,Tess,2,0.5,100,AIC,9
46,None,Tess,2,0.5,100,AIC,13
47,None,Tess,2,0.5,100,AIC,2
48,None,Tess,2,0.5,100,AIC,4
49,None,Tess,2,0.5,100,AIC,4
50,None,Tess,2,0.5,100,AIC,1
1,None,Tess,7,0.5,100,AIC,56
2,None,Tess,7,0.5,100,AIC,1201
3,None,Tess,7,0.5,100,AIC,Inf
4,None,Tess,7,0.5,100,AIC,642
5,None,Tess,7,0.5,100,AIC,1301
6,None,Tess,7,0.5,100,AIC,419
7,None,Tess,7,0.5,100,AIC,207
8,None,Tess,7,0.5,100,AIC,595
9,None,Tess,7,0.5,100,AIC,3942
10,None,Tess,7,0.5,100,AIC,140
11,None,Tess,7,0.5,100,AIC,7
12,None,Tess,7,0.5,100,AIC,974
13,None,Tess,7,0.5,100,AIC,100
14,None,Tess,7,0.5,100,AIC,932
15,None,Tess,7,0.5,100,AIC,455
16,None,Tess,7,0.5,100,AIC,8
17,None,Tess,7,0.5,100,AIC,3325
18,None,Tess,7,0.5,100,AIC,861
19,None,Tess,7,0.5,100,AIC,316
20,None,Tess,7,0.5,100,AIC,1541
21,None,Tess,7,0.5,100,AIC,14
22,None,Tess,7,0.5,100,AIC,1
23,None,Tess,7,0.5,100,AIC,396
24,None,Tess,7,0.5,100,AIC,153
25,None,Tess,7,0.5,100,AIC,6645
26,None,Tess,7,0.5,100,AIC,1090
27,None,Tess,7,0.5,100,AIC,1
28,None,Tess,7,0.5,100,AIC,246
29,None,Tess,7,0.5,100,AIC,917
30,None,Tess,7,0.5,100,AIC,2929
31,None,Tess,7,0.5,100,AIC,897
32,None,Tess,7,0.5,100,AIC,39
33,None,Tess,7,0.5,100,AIC,7
34,None,Tess,7,0.5,100,AIC,595
35,None,Tess,7,0.5,100,AIC,319
36,None,Tess,7,0.5,100,AIC,84
37,None,Tess,7,0.5,100,AIC,235
38,None,Tess,7,0.5,100,AIC,26
39,None,Tess,7,0.5,100,AIC,1865
40,None,Tess,7,0.5,100,AIC,284
41,None,Tess,7,0.5,100,AIC,9
42,None,Tess,7,0.5,100,AIC,825
43,None,Tess,7,0.5,100,AIC,6
44,None,Tess,7,0.5,100,AIC,2113
45,None,Tess,7,0.5,100,AIC,54
46,None,Tess,7,0.5,100,AIC,213
47,None,Tess,7,0.5,100,AIC,550
48,None,Tess,7,0.5,100,AIC,Inf
49,None,Tess,7,0.5,100,AIC,16
50,None,Tess,7,0.5,100,AIC,79
1,None,Tess,13,0.5,100,BIC,2188
2,None,Tess,13,0.5,100,BIC,2948
3,None,Tess,13,0.5,100,BIC,668
4,None,Tess,13,0.5,100,BIC,5565
5,None,Tess,13,0.5,100,BIC,679
6,None,Tess,13,0.5,100,BIC,2954
7,None,Tess,13,0.5,100,BIC,3378
8,None,Tess,13,0.5,100,BIC,Inf
9,None,Tess,13,0.5,100,BIC,356
10,None,Tess,13,0.5,100,BIC,Inf
11,None,Tess,13,0.5,100,BIC,Inf
12,None,Tess,13,0.5,100,BIC,Inf
13,None,Tess,13,0.5,100,BIC,1912
14,None,Tess,13,0.5,100,BIC,Inf
15,None,Tess,13,0.5,100,BIC,2197
16,None,Tess,13,0.5,100,BIC,Inf
17,None,Tess,13,0.5,100,BIC,1674
18,None,Tess,13,0.5,100,BIC,1372
19,None,Tess,13,0.5,100,BIC,484
20,None,Tess,13,0.5,100,BIC,8437
21,None,Tess,13,0.5,100,BIC,5952
22,None,Tess,13,0.5,100,BIC,7243
23,None,Tess,13,0.5,100,BIC,Inf
24,None,Tess,13,0.5,100,BIC,3993
25,None,Tess,13,0.5,100,BIC,773
26,None,Tess,13,0.5,100,BIC,2997
27,None,Tess,13,0.5,100,BIC,Inf
28,None,Tess,13,0.5,100,BIC,1229
29,None,Tess,13,0.5,100,BIC,Inf
30,None,Tess,13,0.5,100,BIC,2688
31,None,Tess,13,0.5,100,BIC,456
32,None,Tess,13,0.5,100,BIC,443
33,None,Tess,13,0.5,100,BIC,1146
34,None,Tess,13,0.5,100,BIC,Inf
35,None,Tess,13,0.5,100,BIC,116
36,None,Tess,13,0.5,100,BIC,7715
37,None,Tess,13,0.5,100,BIC,201
38,None,Tess,13,0.5,100,BIC,1440
39,None,Tess,13,0.5,100,BIC,Inf
40,None,Tess,13,0.5,100,BIC,1392
41,None,Tess,13,0.5,100,BIC,3105
42,None,Tess,13,0.5,100,BIC,34
43,None,Tess,13,0.5,100,BIC,2049
44,None,Tess,13,0.5,100,BIC,180
45,None,Tess,13,0.5,100,BIC,Inf
46,None,Tess,13,0.5,100,BIC,2845
47,None,Tess,13,0.5,100,BIC,4277
48,None,Tess,13,0.5,100,BIC,1416
49,None,Tess,13,0.5,100,BIC,5206
50,None,Tess,13,0.5,100,BIC,3055
1,None,Tess,2,0.5,100,BIC,1
2,None,Tess,2,0.5,100,BIC,10
3,None,Tess,2,0.5,100,BIC,2
4,None,Tess,2,0.5,100,BIC,3
5,None,Tess,2,0.5,100,BIC,925
6,None,Tess,2,0.5,100,BIC,1
7,None,Tess,2,0.5,100,BIC,2
8,None,Tess,2,0.5,100,BIC,1
9,None,Tess,2,0.5,100,BIC,7
10,None,Tess,2,0.5,100,BIC,4
11,None,Tess,2,0.5,100,BIC,202
12,None,Tess,2,0.5,100,BIC,5
13,None,Tess,2,0.5,100,BIC,252
14,None,Tess,2,0.5,100,BIC,4
15,None,Tess,2,0.5,100,BIC,1
16,None,Tess,2,0.5,100,BIC,1382
17,None,Tess,2,0.5,100,BIC,3723
18,None,Tess,2,0.5,100,BIC,293
19,None,Tess,2,0.5,100,BIC,1
20,None,Tess,2,0.5,100,BIC,1049
21,None,Tess,2,0.5,100,BIC,217
22,None,Tess,2,0.5,100,BIC,5
23,None,Tess,2,0.5,100,BIC,1017
24,None,Tess,2,0.5,100,BIC,44
25,None,Tess,2,0.5,100,BIC,1
26,None,Tess,2,0.5,100,BIC,3972
27,None,Tess,2,0.5,100,BIC,970
28,None,Tess,2,0.5,100,BIC,7
29,None,Tess,2,0.5,100,BIC,4
30,None,Tess,2,0.5,100,BIC,7
31,None,Tess,2,0.5,100,BIC,8
32,None,Tess,2,0.5,100,BIC,7
33,None,Tess,2,0.5,100,BIC,544
34,None,Tess,2,0.5,100,BIC,1
35,None,Tess,2,0.5,100,BIC,2628
36,None,Tess,2,0.5,100,BIC,238
37,None,Tess,2,0.5,100,BIC,2
38,None,Tess,2,0.5,100,BIC,31
39,None,Tess,2,0.5,100,BIC,4223
40,None,Tess,2,0.5,100,BIC,3
41,None,Tess,2,0.5,100,BIC,1
42,None,Tess,2,0.5,100,BIC,3
43,None,Tess,2,0.5,100,BIC,218
44,None,Tess,2,0.5,100,BIC,2
45,None,Tess,2,0.5,100,BIC,4
46,None,Tess,2,0.5,100,BIC,5
47,None,Tess,2,0.5,100,BIC,2
48,None,Tess,2,0.5,100,BIC,4
49,None,Tess,2,0.5,100,BIC,4
50,None,Tess,2,0.5,100,BIC,1
1,None,Tess,7,0.5,100,BIC,1201
2,None,Tess,7,0.5,100,BIC,77
3,None,Tess,7,0.5,100,BIC,6133
4,None,Tess,7,0.5,100,BIC,288
5,None,Tess,7,0.5,100,BIC,1118
6,None,Tess,7,0.5,100,BIC,1639
7,None,Tess,7,0.5,100,BIC,592
8,None,Tess,7,0.5,100,BIC,244
9,None,Tess,7,0.5,100,BIC,3928
10,None,Tess,7,0.5,100,BIC,2854
11,None,Tess,7,0.5,100,BIC,7
12,None,Tess,7,0.5,100,BIC,1914
13,None,Tess,7,0.5,100,BIC,13
14,None,Tess,7,0.5,100,BIC,133
15,None,Tess,7,0.5,100,BIC,98
16,None,Tess,7,0.5,100,BIC,8
17,None,Tess,7,0.5,100,BIC,3325
18,None,Tess,7,0.5,100,BIC,861
19,None,Tess,7,0.5,100,BIC,146
20,None,Tess,7,0.5,100,BIC,1830
21,None,Tess,7,0.5,100,BIC,14
22,None,Tess,7,0.5,100,BIC,65
23,None,Tess,7,0.5,100,BIC,3623
24,None,Tess,7,0.5,100,BIC,161
25,None,Tess,7,0.5,100,BIC,6349
26,None,Tess,7,0.5,100,BIC,64
27,None,Tess,7,0.5,100,BIC,1
28,None,Tess,7,0.5,100,BIC,476
29,None,Tess,7,0.5,100,BIC,914
30,None,Tess,7,0.5,100,BIC,4629
31,None,Tess,7,0.5,100,BIC,2400
32,None,Tess,7,0.5,100,BIC,12
33,None,Tess,7,0.5,100,BIC,7
34,None,Tess,7,0.5,100,BIC,244
35,None,Tess,7,0.5,100,BIC,319
36,None,Tess,7,0.5,100,BIC,96
37,None,Tess,7,0.5,100,BIC,246
38,None,Tess,7,0.5,100,BIC,3
39,None,Tess,7,0.5,100,BIC,3417
40,None,Tess,7,0.5,100,BIC,283
41,None,Tess,7,0.5,100,BIC,9
42,None,Tess,7,0.5,100,BIC,3340
43,None,Tess,7,0.5,100,BIC,6
44,None,Tess,7,0.5,100,BIC,326
45,None,Tess,7,0.5,100,BIC,432
46,None,Tess,7,0.5,100,BIC,5535
47,None,Tess,7,0.5,100,BIC,Inf
48,None,Tess,7,0.5,100,BIC,58
49,None,Tess,7,0.5,100,BIC,21
50,None,Tess,7,0.5,100,BIC,1574
1,None,Tess,13,0.8,100,AIC,3547
2,None,Tess,13,0.8,100,AIC,Inf
3,None,Tess,13,0.8,100,AIC,Inf
4,None,Tess,13,0.8,100,AIC,5827
5,None,Tess,13,0.8,100,AIC,4108
6,None,Tess,13,0.8,100,AIC,Inf
7,None,Tess,13,0.8,100,AIC,1551
8,None,Tess,13,0.8,100,AIC,2738
9,None,Tess,13,0.8,100,AIC,7827
10,None,Tess,13,0.8,100,AIC,Inf
11,None,Tess,13,0.8,100,AIC,Inf
12,None,Tess,13,0.8,100,AIC,6397
13,None,Tess,13,0.8,100,AIC,4701
14,None,Tess,13,0.8,100,AIC,Inf
15,None,Tess,13,0.8,100,AIC,Inf
16,None,Tess,13,0.8,100,AIC,5194
17,None,Tess,13,0.8,100,AIC,Inf
18,None,Tess,13,0.8,100,AIC,3348
19,None,Tess,13,0.8,100,AIC,6392
20,None,Tess,13,0.8,100,AIC,Inf
21,None,Tess,13,0.8,100,AIC,Inf
