replica,network,population,true_model,sigma,base_SS,modelcompare,TAT,TAT50
34,None,Mave,13,0.8,100,AIC,0.0837,0
35,None,Mave,13,0.8,100,AIC,0.0449,0
36,None,Mave,13,0.8,100,AIC,0.0501,0
37,None,Mave,13,0.8,100,AIC,0.0826,0
38,None,Mave,13,0.8,100,AIC,0.065,0
39,None,Mave,13,0.8,100,AIC,0.0285,0
40,None,Mave,13,0.8,100,AIC,0.0436,0
41,None,Mave,13,0.8,100,AIC,0.0592,0
42,None,Mave,13,0.8,100,AIC,0.0431,0
43,None,Mave,13,0.8,100,AIC,0.0366,0
44,None,Mave,13,0.8,100,AIC,0.0618,0
45,None,Mave,13,0.8,100,AIC,0.0455,0
46,None,Mave,13,0.8,100,AIC,0.0551,0
47,None,Mave,13,0.8,100,AIC,0.0478,0
48,None,Mave,13,0.8,100,AIC,0.0631,0
49,None,Mave,13,0.8,100,AIC,0.0615,0
50,None,Mave,13,0.8,100,AIC,0.0388,0
1,None,Mave,2,0.8,100,AIC,0.1939,0
2,None,Mave,2,0.8,100,AIC,0.2181,0
3,None,Mave,2,0.8,100,AIC,0.2328,0
4,None,Mave,2,0.8,100,AIC,0.2755,0
5,None,Mave,2,0.8,100,AIC,0.3189,0
6,None,Mave,2,0.8,100,AIC,0.2289,0
7,None,Mave,2,0.8,100,AIC,0.3061,0
8,None,Mave,2,0.8,100,AIC,0.31,0
9,None,Mave,2,0.8,100,AIC,0.344,0
10,None,Mave,2,0.8,100,AIC,0.1912,0
11,None,Mave,2,0.8,100,AIC,0.2276,0
12,None,Mave,2,0.8,100,AIC,0.2045,0
13,None,Mave,2,0.8,100,AIC,0.3079,0
14,None,Mave,2,0.8,100,AIC,0.2751,0
15,None,Mave,2,0.8,100,AIC,0.2886,0
16,None,Mave,2,0.8,100,AIC,0.2876,0
17,None,Mave,2,0.8,100,AIC,0.3175,0
18,None,Mave,2,0.8,100,AIC,0.3266,0
19,None,Mave,2,0.8,100,AIC,0.148,0
20,None,Mave,2,0.8,100,AIC,0.2905,0
21,None,Mave,2,0.8,100,AIC,0.3108,0
22,None,Mave,2,0.8,100,AIC,0.3053,0
23,None,Mave,2,0.8,100,AIC,0.2642,0
24,None,Mave,2,0.8,100,AIC,0.3179,0
25,None,Mave,2,0.8,100,AIC,0.291,0
26,None,Mave,2,0.8,100,AIC,0.3454,0
27,None,Mave,2,0.8,100,AIC,0.3157,0
28,None,Mave,2,0.8,100,AIC,0.2001,0
29,None,Mave,2,0.8,100,AIC,0.2919,0
30,None,Mave,2,0.8,100,AIC,0.1505,0
31,None,Mave,2,0.8,100,AIC,0.1589,0
32,None,Mave,2,0.8,100,AIC,0.3317,0
33,None,Mave,2,0.8,100,AIC,0.3061,0
34,None,Mave,2,0.8,100,AIC,0.31,0
35,None,Mave,2,0.8,100,AIC,0.2923,0
36,None,Mave,2,0.8,100,AIC,0.2693,0
37,None,Mave,2,0.8,100,AIC,0.2965,0
38,None,Mave,2,0.8,100,AIC,0.2368,0
39,None,Mave,2,0.8,100,AIC,0.3509,0
40,None,Mave,2,0.8,100,AIC,0.2152,0
41,None,Mave,2,0.8,100,AIC,0.336,0
42,None,Mave,2,0.8,100,AIC,0.2368,0
43,None,Mave,2,0.8,100,AIC,0.2872,0
44,None,Mave,2,0.8,100,AIC,0.3118,0
45,None,Mave,2,0.8,100,AIC,0.2066,0
46,None,Mave,2,0.8,100,AIC,0.1834,0
47,None,Mave,2,0.8,100,AIC,0.1843,0
48,None,Mave,2,0.8,100,AIC,0.2704,0
49,None,Mave,2,0.8,100,AIC,0.3327,0
50,None,Mave,2,0.8,100,AIC,0.324,0
1,None,Mave,7,0.8,100,AIC,0.076,0
2,None,Mave,7,0.8,100,AIC,0.0705,0
3,None,Mave,7,0.8,100,AIC,0.1388,0
4,None,Mave,7,0.8,100,AIC,0.0753,0
5,None,Mave,7,0.8,100,AIC,0.1181,0
6,None,Mave,7,0.8,100,AIC,0.0996,0
7,None,Mave,7,0.8,100,AIC,0.1121,0
8,None,Mave,7,0.8,100,AIC,0.1499,0
9,None,Mave,7,0.8,100,AIC,0.1192,0
10,None,Mave,7,0.8,100,AIC,0.0856,0
11,None,Mave,7,0.8,100,AIC,0.1951,0
12,None,Mave,7,0.8,100,AIC,0.0956,0
13,None,Mave,7,0.8,100,AIC,0.1241,0
14,None,Mave,7,0.8,100,AIC,0.1208,0
15,None,Mave,7,0.8,100,AIC,0.0755,0
16,None,Mave,7,0.8,100,AIC,0.0946,0
17,None,Mave,7,0.8,100,AIC,0.1797,0
18,None,Mave,7,0.8,100,AIC,0.1357,0
19,None,Mave,7,0.8,100,AIC,0.1576,0
20,None,Mave,7,0.8,100,AIC,0.0906,0
21,None,Mave,7,0.8,100,AIC,0.0934,0
22,None,Mave,7,0.8,100,AIC,0.0998,0
23,None,Mave,7,0.8,100,AIC,0.0883,0
24,None,Mave,7,0.8,100,AIC,0.1071,0
25,None,Mave,7,0.8,100,AIC,0.0945,0
26,None,Mave,7,0.8,100,AIC,0.0986,0
27,None,Mave,7,0.8,100,AIC,0.1059,0
28,None,Mave,7,0.8,100,AIC,0.0553,0
29,None,Mave,7,0.8,100,AIC,0.1479,0
30,None,Mave,7,0.8,100,AIC,0.1489,0
31,None,Mave,7,0.8,100,AIC,0.0786,0
32,None,Mave,7,0.8,100,AIC,0.1218,0
33,None,Mave,7,0.8,100,AIC,0.1407,0
34,None,Mave,7,0.8,100,AIC,0.1499,0
35,None,Mave,7,0.8,100,AIC,0.0863,0
36,None,Mave,7,0.8,100,AIC,0.0999,0
37,None,Mave,7,0.8,100,AIC,0.1059,0
38,None,Mave,7,0.8,100,AIC,0.1282,0
39,None,Mave,7,0.8,100,AIC,0.072,0
40,None,Mave,7,0.8,100,AIC,0.0782,0
41,None,Mave,7,0.8,100,AIC,0.128,0
42,None,Mave,7,0.8,100,AIC,0.0665,0
43,None,Mave,7,0.8,100,AIC,0.0768,0
44,None,Mave,7,0.8,100,AIC,0.1274,0
45,None,Mave,7,0.8,100,AIC,0.1161,0
46,None,Mave,7,0.8,100,AIC,0.0812,0
47,None,Mave,7,0.8,100,AIC,0.0533,0
48,None,Mave,7,0.8,100,AIC,0.0963,0
49,None,Mave,7,0.8,100,AIC,0.1048,0
50,None,Mave,7,0.8,100,AIC,0.059,0
1,None,Mave,13,0.8,100,BIC,0.0046,0
2,None,Mave,13,0.8,100,BIC,0.0033,0
3,None,Mave,13,0.8,100,BIC,0.004,0
4,None,Mave,13,0.8,100,BIC,0.0041,0
5,None,Mave,13,0.8,100,BIC,0.0021,0
6,None,Mave,13,0.8,100,BIC,0.0027,0
7,None,Mave,13,0.8,100,BIC,0.0026,0
8,None,Mave,13,0.8,100,BIC,0.0061,0
9,None,Mave,13,0.8,100,BIC,0.0059,0
10,None,Mave,13,0.8,100,BIC,0.0014,0
11,None,Mave,13,0.8,100,BIC,0.0039,0
12,None,Mave,13,0.8,100,BIC,0.002,0
13,None,Mave,13,0.8,100,BIC,0.0057,0
14,None,Mave,13,0.8,100,BIC,0.0029,0
15,None,Mave,13,0.8,100,BIC,0.0023,0
16,None,Mave,13,0.8,100,BIC,0.0067,0
17,None,Mave,13,0.8,100,BIC,0.0064,0
18,None,Mave,13,0.8,100,BIC,0.0043,0
19,None,Mave,13,0.8,100,BIC,0.0024,0
20,None,Mave,13,0.8,100,BIC,0.0032,0
21,None,Mave,13,0.8,100,BIC,0.0032,0
22,None,Mave,13,0.8,100,BIC,0.0027,0
23,None,Mave,13,0.8,100,BIC,0.0021,0
24,None,Mave,13,0.8,100,BIC,0.0038,0
25,None,Mave,13,0.8,100,BIC,0.004,0
26,None,Mave,13,0.8,100,BIC,0.0028,0
27,None,Mave,13,0.8,100,BIC,0.0039,0
28,None,Mave,13,0.8,100,BIC,0.005,0
29,None,Mave,13,0.8,100,BIC,0.0033,0
30,None,Mave,13,0.8,100,BIC,0.0094,0
31,None,Mave,13,0.8,100,BIC,0.0042,0
32,None,Mave,13,0.8,100,BIC,0.0036,0
33,None,Mave,13,0.8,100,BIC,0.008,0
34,None,Mave,13,0.8,100,BIC,0.0061,0
35,None,Mave,13,0.8,100,BIC,0.0031,0
36,None,Mave,13,0.8,100,BIC,0.0032,0
37,None,Mave,13,0.8,100,BIC,0.0102,0
38,None,Mave,13,0.8,100,BIC,0.0038,0
39,None,Mave,13,0.8,100,BIC,0.0016,0
40,None,Mave,13,0.8,100,BIC,0.0019,0
41,None,Mave,13,0.8,100,BIC,0.005,0
42,None,Mave,13,0.8,100,BIC,0.0034,0
43,None,Mave,13,0.8,100,BIC,0.0014,0
44,None,Mave,13,0.8,100,BIC,0.0038,0
45,None,Mave,13,0.8,100,BIC,0.0038,0
46,None,Mave,13,0.8,100,BIC,0.0057,0
47,None,Mave,13,0.8,100,BIC,0.0012,0
48,None,Mave,13,0.8,100,BIC,0.0042,0
49,None,Mave,13,0.8,100,BIC,0.0061,0
50,None,Mave,13,0.8,100,BIC,0.0026,0
1,None,Mave,2,0.8,100,BIC,0.1224,0
2,None,Mave,2,0.8,100,BIC,0.132,0
3,None,Mave,2,0.8,100,BIC,0.1912,0
4,None,Mave,2,0.8,100,BIC,0.3718,0
5,None,Mave,2,0.8,100,BIC,0.4844,0
6,None,Mave,2,0.8,100,BIC,0.2236,0
7,None,Mave,2,0.8,100,BIC,0.3818,0
8,None,Mave,2,0.8,100,BIC,0.5116,1
9,None,Mave,2,0.8,100,BIC,0.5255,1
10,None,Mave,2,0.8,100,BIC,0.0998,0
11,None,Mave,2,0.8,100,BIC,0.2268,0
12,None,Mave,2,0.8,100,BIC,0.15,0
13,None,Mave,2,0.8,100,BIC,0.5265,1
14,None,Mave,2,0.8,100,BIC,0.34,0
15,None,Mave,2,0.8,100,BIC,0.3358,0
16,None,Mave,2,0.8,100,BIC,0.4087,0
17,None,Mave,2,0.8,100,BIC,0.4638,0
18,None,Mave,2,0.8,100,BIC,0.5095,1
19,None,Mave,2,0.8,100,BIC,0.0628,0
20,None,Mave,2,0.8,100,BIC,0.3924,0
21,None,Mave,2,0.8,100,BIC,0.5562,1
22,None,Mave,2,0.8,100,BIC,0.4962,0
23,None,Mave,2,0.8,100,BIC,0.2728,0
24,None,Mave,2,0.8,100,BIC,0.5075,1
25,None,Mave,2,0.8,100,BIC,0.4303,0
26,None,Mave,2,0.8,100,BIC,0.5295,1
27,None,Mave,2,0.8,100,BIC,0.4145,0
28,None,Mave,2,0.8,100,BIC,0.114,0
29,None,Mave,2,0.8,100,BIC,0.2917,0
30,None,Mave,2,0.8,100,BIC,0.0649,0
31,None,Mave,2,0.8,100,BIC,0.0628,0
32,None,Mave,2,0.8,100,BIC,0.3788,0
33,None,Mave,2,0.8,100,BIC,0.4673,0
34,None,Mave,2,0.8,100,BIC,0.5116,1
35,None,Mave,2,0.8,100,BIC,0.4132,0
36,None,Mave,2,0.8,100,BIC,0.2948,0
37,None,Mave,2,0.8,100,BIC,0.4057,0
38,None,Mave,2,0.8,100,BIC,0.1616,0
39,None,Mave,2,0.8,100,BIC,0.5197,1
40,None,Mave,2,0.8,100,BIC,0.1795,0
41,None,Mave,2,0.8,100,BIC,0.429,0
42,None,Mave,2,0.8,100,BIC,0.1944,0
43,None,Mave,2,0.8,100,BIC,0.3637,0
44,None,Mave,2,0.8,100,BIC,0.4438,0
45,None,Mave,2,0.8,100,BIC,0.163,0
46,None,Mave,2,0.8,100,BIC,0.1172,0
47,None,Mave,2,0.8,100,BIC,0.1093,0
48,None,Mave,2,0.8,100,BIC,0.3292,0
49,None,Mave,2,0.8,100,BIC,0.5691,1
50,None,Mave,2,0.8,100,BIC,0.4037,0
1,None,Mave,7,0.8,100,BIC,0.0095,0
2,None,Mave,7,0.8,100,BIC,0.0137,0
3,None,Mave,7,0.8,100,BIC,0.0328,0
4,None,Mave,7,0.8,100,BIC,0.0204,0
5,None,Mave,7,0.8,100,BIC,0.0351,0
6,None,Mave,7,0.8,100,BIC,0.0213,0
7,None,Mave,7,0.8,100,BIC,0.024,0
8,None,Mave,7,0.8,100,BIC,0.0423,0
9,None,Mave,7,0.8,100,BIC,0.0339,0
10,None,Mave,7,0.8,100,BIC,0.0172,0
11,None,Mave,7,0.8,100,BIC,0.0585,0
12,None,Mave,7,0.8,100,BIC,0.0144,0
13,None,Mave,7,0.8,100,BIC,0.0427,0
14,None,Mave,7,0.8,100,BIC,0.0338,0
15,None,Mave,7,0.8,100,BIC,0.0176,0
16,None,Mave,7,0.8,100,BIC,0.0294,0
17,None,Mave,7,0.8,100,BIC,0.0616,0
18,None,Mave,7,0.8,100,BIC,0.0436,0
19,None,Mave,7,0.8,100,BIC,0.0383,0
20,None,Mave,7,0.8,100,BIC,0.0283,0
21,None,Mave,7,0.8,100,BIC,0.0236,0
22,None,Mave,7,0.8,100,BIC,0.0295,0
23,None,Mave,7,0.8,100,BIC,0.0275,0
24,None,Mave,7,0.8,100,BIC,0.0259,0
25,None,Mave,7,0.8,100,BIC,0.0271,0
26,None,Mave,7,0.8,100,BIC,0.028,0
27,None,Mave,7,0.8,100,BIC,0.0209,0
28,None,Mave,7,0.8,100,BIC,0.007,0
29,None,Mave,7,0.8,100,BIC,0.0497,0
30,None,Mave,7,0.8,100,BIC,0.0274,0
31,None,Mave,7,0.8,100,BIC,0.0222,0
32,None,Mave,7,0.8,100,BIC,0.0241,0
33,None,Mave,7,0.8,100,BIC,0.0349,0
34,None,Mave,7,0.8,100,BIC,0.0423,0
35,None,Mave,7,0.8,100,BIC,0.0182,0
36,None,Mave,7,0.8,100,BIC,0.018,0
37,None,Mave,7,0.8,100,BIC,0.0298,0
38,None,Mave,7,0.8,100,BIC,0.03,0
39,None,Mave,7,0.8,100,BIC,0.0189,0
40,None,Mave,7,0.8,100,BIC,0.0128,0
41,None,Mave,7,0.8,100,BIC,0.037,0
42,None,Mave,7,0.8,100,BIC,0.018,0
43,None,Mave,7,0.8,100,BIC,0.0224,0
44,None,Mave,7,0.8,100,BIC,0.0379,0
45,None,Mave,7,0.8,100,BIC,0.0279,0
46,None,Mave,7,0.8,100,BIC,0.0174,0
47,None,Mave,7,0.8,100,BIC,0.0021,0
48,None,Mave,7,0.8,100,BIC,0.0153,0
49,None,Mave,7,0.8,100,BIC,0.0314,0
50,None,Mave,7,0.8,100,BIC,0.0136,0
1,None,Rey,13,0.2,100,AIC,0.5384,1
2,None,Rey,13,0.2,100,AIC,0.2482,0
3,None,Rey,13,0.2,100,AIC,0.3593,0
4,None,Rey,13,0.2,100,AIC,0.274,0
5,None,Rey,13,0.2,100,AIC,0.0053,0
6,None,Rey,13,0.2,100,AIC,0,0
7,None,Rey,13,0.2,100,AIC,0.0057,0
8,None,Rey,13,0.2,100,AIC,0.164,0
9,None,Rey,13,0.2,100,AIC,0.2872,0
10,None,Rey,13,0.2,100,AIC,0.2187,0
11,None,Rey,13,0.2,100,AIC,0.15310000000000001,0
12,None,Rey,13,0.2,100,AIC,0.401,0
13,None,Rey,13,0.2,100,AIC,0.1697,0
14,None,Rey,13,0.2,100,AIC,0.0131,0
15,None,Rey,13,0.2,100,AIC,0.149,0
16,None,Rey,13,0.2,100,AIC,0.2924,0
17,None,Rey,13,0.2,100,AIC,0.4139,0
18,None,Rey,13,0.2,100,AIC,0.2261,0
19,None,Rey,13,0.2,100,AIC,0.0735,0
20,None,Rey,13,0.2,100,AIC,0.3689,0
21,None,Rey,13,0.2,100,AIC,0,0
22,None,Rey,13,0.2,100,AIC,0.4436,0
23,None,Rey,13,0.2,100,AIC,0.0391,0
24,None,Rey,13,0.2,100,AIC,0.1776,0
25,None,Rey,13,0.2,100,AIC,0.1039,0
26,None,Rey,13,0.2,100,AIC,0.1732,0
27,None,Rey,13,0.2,100,AIC,0.0709,0
28,None,Rey,13,0.2,100,AIC,0.2786,0
29,None,Rey,13,0.2,100,AIC,0.4418,0
30,None,Rey,13,0.2,100,AIC,0.0988,0
31,None,Rey,13,0.2,100,AIC,0,0
32,None,Rey,13,0.2,100,AIC,0.1818,0
33,None,Rey,13,0.2,100,AIC,0.3751,0
34,None,Rey,13,0.2,100,AIC,0.164,0
35,None,Rey,13,0.2,100,AIC,0.2351,0
36,None,Rey,13,0.2,100,AIC,0.1881,0
37,None,Rey,13,0.2,100,AIC,0.2354,0
38,None,Rey,13,0.2,100,AIC,0.0177,0
39,None,Rey,13,0.2,100,AIC,0.224,0
40,None,Rey,13,0.2,100,AIC,0.258,0
41,None,Rey,13,0.2,100,AIC,0.479,0
42,None,Rey,13,0.2,100,AIC,0.3373,0
43,None,Rey,13,0.2,100,AIC,0.1168,0
44,None,Rey,13,0.2,100,AIC,0.3411,0
45,None,Rey,13,0.2,100,AIC,0.195,0
46,None,Rey,13,0.2,100,AIC,0.0197,0
47,None,Rey,13,0.2,100,AIC,0.2796,0
48,None,Rey,13,0.2,100,AIC,0.3055,0
49,None,Rey,13,0.2,100,AIC,0.4056,0
50,None,Rey,13,0.2,100,AIC,0,0
1,None,Rey,2,0.2,100,AIC,0.1484,0
2,None,Rey,2,0.2,100,AIC,0.052,0
3,None,Rey,2,0.2,100,AIC,0.3035,0
4,None,Rey,2,0.2,100,AIC,0.1023,0
5,None,Rey,2,0.2,100,AIC,0.3378,0
6,None,Rey,2,0.2,100,AIC,0.1651,0
7,None,Rey,2,0.2,100,AIC,0.0873,0
8,None,Rey,2,0.2,100,AIC,0.3723,0
9,None,Rey,2,0.2,100,AIC,0.36870000000000003,0
10,None,Rey,2,0.2,100,AIC,0.5947,1
11,None,Rey,2,0.2,100,AIC,0.1369,0
12,None,Rey,2,0.2,100,AIC,0.0954,0
13,None,Rey,2,0.2,100,AIC,0.4957,0
14,None,Rey,2,0.2,100,AIC,0.4114,0
15,None,Rey,2,0.2,100,AIC,0.3492,0
16,None,Rey,2,0.2,100,AIC,0.1724,0
17,None,Rey,2,0.2,100,AIC,0.4688,0
18,None,Rey,2,0.2,100,AIC,0.108,0
19,None,Rey,2,0.2,100,AIC,0.4291,0
20,None,Rey,2,0.2,100,AIC,0.2017,0
21,None,Rey,2,0.2,100,AIC,0.0507,0
22,None,Rey,2,0.2,100,AIC,0.1896,0
23,None,Rey,2,0.2,100,AIC,0.1098,0
24,None,Rey,2,0.2,100,AIC,0.1471,0
25,None,Rey,2,0.2,100,AIC,0.3204,0
26,None,Rey,2,0.2,100,AIC,0.1576,0
27,None,Rey,2,0.2,100,AIC,0.1074,0
28,None,Rey,2,0.2,100,AIC,0.3391,0
29,None,Rey,2,0.2,100,AIC,0.5243,1
30,None,Rey,2,0.2,100,AIC,0.6496,1
31,None,Rey,2,0.2,100,AIC,0.3988,0
32,None,Rey,2,0.2,100,AIC,0.2384,0
33,None,Rey,2,0.2,100,AIC,0.2652,0
34,None,Rey,2,0.2,100,AIC,0.3723,0
35,None,Rey,2,0.2,100,AIC,0.2646,0
36,None,Rey,2,0.2,100,AIC,0.04,0
37,None,Rey,2,0.2,100,AIC,0.0393,0
38,None,Rey,2,0.2,100,AIC,0.0884,0
39,None,Rey,2,0.2,100,AIC,0.261,0
40,None,Rey,2,0.2,100,AIC,0.3988,0
41,None,Rey,2,0.2,100,AIC,0.3572,0
42,None,Rey,2,0.2,100,AIC,0.2054,0
43,None,Rey,2,0.2,100,AIC,0.1011,0
44,None,Rey,2,0.2,100,AIC,0.4672,0
45,None,Rey,2,0.2,100,AIC,0.1699,0
46,None,Rey,2,0.2,100,AIC,0.3144,0
47,None,Rey,2,0.2,100,AIC,0.2592,0
48,None,Rey,2,0.2,100,AIC,0.1604,0
49,None,Rey,2,0.2,100,AIC,0.3545,0
50,None,Rey,2,0.2,100,AIC,0.4052,0
1,None,Rey,7,0.2,100,AIC,0.3414,0
2,None,Rey,7,0.2,100,AIC,0.2103,0
3,None,Rey,7,0.2,100,AIC,0.0736,0
4,None,Rey,7,0.2,100,AIC,0.4857,0
5,None,Rey,7,0.2,100,AIC,0.2175,0
6,None,Rey,7,0.2,100,AIC,0.3469,0
7,None,Rey,7,0.2,100,AIC,0.0871,0
8,None,Rey,7,0.2,100,AIC,0.0512,0
9,None,Rey,7,0.2,100,AIC,0.8094,1
10,None,Rey,7,0.2,100,AIC,0.3945,0
11,None,Rey,7,0.2,100,AIC,0.2026,0
12,None,Rey,7,0.2,100,AIC,0.0127,0
13,None,Rey,7,0.2,100,AIC,0,0
14,None,Rey,7,0.2,100,AIC,0.4321,0
15,None,Rey,7,0.2,100,AIC,0.1772,0
16,None,Rey,7,0.2,100,AIC,0.1179,0
17,None,Rey,7,0.2,100,AIC,0.202,0
18,None,Rey,7,0.2,100,AIC,0.2442,0
19,None,Rey,7,0.2,100,AIC,0.483,0
20,None,Rey,7,0.2,100,AIC,0.1269,0
21,None,Rey,7,0.2,100,AIC,0,0
22,None,Rey,7,0.2,100,AIC,0.2328,0
23,None,Rey,7,0.2,100,AIC,0.3937,0
24,None,Rey,7,0.2,100,AIC,0.2797,0
25,None,Rey,7,0.2,100,AIC,0.2136,0
26,None,Rey,7,0.2,100,AIC,0.289,0
27,None,Rey,7,0.2,100,AIC,0.1148,0
28,None,Rey,7,0.2,100,AIC,0.0419,0
29,None,Rey,7,0.2,100,AIC,0.391,0
30,None,Rey,7,0.2,100,AIC,0.0623,0
31,None,Rey,7,0.2,100,AIC,0.3472,0
32,None,Rey,7,0.2,100,AIC,0.0535,0
33,None,Rey,7,0.2,100,AIC,0.2748,0
34,None,Rey,7,0.2,100,AIC,0.0512,0
35,None,Rey,7,0.2,100,AIC,0.1567,0
36,None,Rey,7,0.2,100,AIC,0.1496,0
37,None,Rey,7,0.2,100,AIC,0.1595,0
38,None,Rey,7,0.2,100,AIC,0.0655,0
39,None,Rey,7,0.2,100,AIC,0.2004,0
40,None,Rey,7,0.2,100,AIC,0.0143,0
41,None,Rey,7,0.2,100,AIC,0.3442,0
42,None,Rey,7,0.2,100,AIC,0.1292,0
43,None,Rey,7,0.2,100,AIC,0,0
44,None,Rey,7,0.2,100,AIC,0,0
45,None,Rey,7,0.2,100,AIC,0.2837,0
46,None,Rey,7,0.2,100,AIC,0.3084,0
47,None,Rey,7,0.2,100,AIC,0.7838,1
48,None,Rey,7,0.2,100,AIC,0.3071,0
49,None,Rey,7,0.2,100,AIC,0.039,0
50,None,Rey,7,0.2,100,AIC,0.0198,0
1,None,Rey,13,0.2,100,BIC,0.3506,0
2,None,Rey,13,0.2,100,BIC,0.3828,0
3,None,Rey,13,0.2,100,BIC,0.76,1
4,None,Rey,13,0.2,100,BIC,0.3809,0
5,None,Rey,13,0.2,100,BIC,0.3309,0
6,None,Rey,13,0.2,100,BIC,0,0
7,None,Rey,13,0.2,100,BIC,0.0065,0
8,None,Rey,13,0.2,100,BIC,0.2301,0
9,None,Rey,13,0.2,100,BIC,0.2911,0
10,None,Rey,13,0.2,100,BIC,0.8202,1
11,None,Rey,13,0.2,100,BIC,0.1648,0
12,None,Rey,13,0.2,100,BIC,0.5206,1
13,None,Rey,13,0.2,100,BIC,0.705,1
14,None,Rey,13,0.2,100,BIC,0.0187,0
15,None,Rey,13,0.2,100,BIC,0.5677,1
16,None,Rey,13,0.2,100,BIC,0.9006,1
17,None,Rey,13,0.2,100,BIC,0.9833,1
18,None,Rey,13,0.2,100,BIC,0.914,1
19,None,Rey,13,0.2,100,BIC,0.0799,0
20,None,Rey,13,0.2,100,BIC,0.6438,1
21,None,Rey,13,0.2,100,BIC,0,0
22,None,Rey,13,0.2,100,BIC,0.5201,1
23,None,Rey,13,0.2,100,BIC,0.7045,1
24,None,Rey,13,0.2,100,BIC,0.3404,0
25,None,Rey,13,0.2,100,BIC,0.8185,1
26,None,Rey,13,0.2,100,BIC,0.9102,1
27,None,Rey,13,0.2,100,BIC,0.1301,0
28,None,Rey,13,0.2,100,BIC,0.6102,1
29,None,Rey,13,0.2,100,BIC,0.6936,1
30,None,Rey,13,0.2,100,BIC,0.4382,0
31,None,Rey,13,0.2,100,BIC,0,0
32,None,Rey,13,0.2,100,BIC,0.7369,1
33,None,Rey,13,0.2,100,BIC,0.5314,1
34,None,Rey,13,0.2,100,BIC,0.2301,0
35,None,Rey,13,0.2,100,BIC,0.2799,0
36,None,Rey,13,0.2,100,BIC,0.2065,0
37,None,Rey,13,0.2,100,BIC,0.2401,0
38,None,Rey,13,0.2,100,BIC,0.7418,1
39,None,Rey,13,0.2,100,BIC,0.3536,0
40,None,Rey,13,0.2,100,BIC,0.7467,1
41,None,Rey,13,0.2,100,BIC,0.6896,1
42,None,Rey,13,0.2,100,BIC,0.5797,1
43,None,Rey,13,0.2,100,BIC,0.4237,0
44,None,Rey,13,0.2,100,BIC,0.9694,1
45,None,Rey,13,0.2,100,BIC,0.2067,0
46,None,Rey,13,0.2,100,BIC,0.1771,0
47,None,Rey,13,0.2,100,BIC,0.3458,0
48,None,Rey,13,0.2,100,BIC,0.3588,0
49,None,Rey,13,0.2,100,BIC,0.5336,1
50,None,Rey,13,0.2,100,BIC,0,0
1,None,Rey,2,0.2,100,BIC,0.2486,0
2,None,Rey,2,0.2,100,BIC,0.3624,0
3,None,Rey,2,0.2,100,BIC,0.7825,1
4,None,Rey,2,0.2,100,BIC,0.8769,1
5,None,Rey,2,0.2,100,BIC,0.9673,1
6,None,Rey,2,0.2,100,BIC,0.902,1
7,None,Rey,2,0.2,100,BIC,0.7555,1
8,None,Rey,2,0.2,100,BIC,0.7163,1
9,None,Rey,2,0.2,100,BIC,0.8406,1
10,None,Rey,2,0.2,100,BIC,0.4809,0
11,None,Rey,2,0.2,100,BIC,0.5543,1
12,None,Rey,2,0.2,100,BIC,0.4643,0
13,None,Rey,2,0.2,100,BIC,0.581,1
14,None,Rey,2,0.2,100,BIC,0.8458,1
15,None,Rey,2,0.2,100,BIC,0.8553,1
16,None,Rey,2,0.2,100,BIC,0.971,1
17,None,Rey,2,0.2,100,BIC,0.2155,0
18,None,Rey,2,0.2,100,BIC,0.8533,1
19,None,Rey,2,0.2,100,BIC,0.4682,0
20,None,Rey,2,0.2,100,BIC,0.5486,1
21,None,Rey,2,0.2,100,BIC,0.6243,1
22,None,Rey,2,0.2,100,BIC,0.624,1
23,None,Rey,2,0.2,100,BIC,0.1099,0
24,None,Rey,2,0.2,100,BIC,0.5773,1
25,None,Rey,2,0.2,100,BIC,0.5608,1
26,None,Rey,2,0.2,100,BIC,0.3215,0
27,None,Rey,2,0.2,100,BIC,0.7111,1
28,None,Rey,2,0.2,100,BIC,0.7356,1
29,None,Rey,2,0.2,100,BIC,0.6945,1
30,None,Rey,2,0.2,100,BIC,0.9826,1
31,None,Rey,2,0.2,100,BIC,0.7739,1
32,None,Rey,2,0.2,100,BIC,0.5762,1
33,None,Rey,2,0.2,100,BIC,0.7889,1
34,None,Rey,2,0.2,100,BIC,0.7163,1
35,None,Rey,2,0.2,100,BIC,0.5231,1
36,None,Rey,2,0.2,100,BIC,0.5355,1
37,None,Rey,2,0.2,100,BIC,0.4406,0
38,None,Rey,2,0.2,100,BIC,0.5541,1
39,None,Rey,2,0.2,100,BIC,0.4119,0
40,None,Rey,2,0.2,100,BIC,0.8775,1
41,None,Rey,2,0.2,100,BIC,0.9465,1
42,None,Rey,2,0.2,100,BIC,0.7539,1
43,None,Rey,2,0.2,100,BIC,0.9256,1
44,None,Rey,2,0.2,100,BIC,0.2921,0
45,None,Rey,2,0.2,100,BIC,0.6758,1
46,None,Rey,2,0.2,100,BIC,0.5576,1
47,None,Rey,2,0.2,100,BIC,0.6169,1
48,None,Rey,2,0.2,100,BIC,0.4203,0
49,None,Rey,2,0.2,100,BIC,0.7214,1
50,None,Rey,2,0.2,100,BIC,0.8792,1
1,None,Rey,7,0.2,100,BIC,0.534,1
2,None,Rey,7,0.2,100,BIC,0.1959,0
3,None,Rey,7,0.2,100,BIC,0.2891,0
