"time_to_true","agent","network"
3.07066485066987,"Bo","lattice"
3.39697813738171,"Bo","lattice"
7.88547040727576,"Bo","lattice"
7.5556723627829,"Bo","lattice"
8.32761131139323,"Bo","lattice"
0.29477294381198,"Bo","lattice"
4.52115673083171,"Bo","lattice"
11.3900971870508,"Bo","lattice"
12.2870987104921,"Bo","lattice"
3.07526533431435,"Bo","lattice"
4.7657262986503,"Bo","lattice"
7.70719605931366,"Bo","lattice"
5.84980286840894,"Bo","lattice"
5.21746063666685,"Bo","lattice"
7.06440439777934,"Bo","lattice"
2.1729194985233,"Bo","lattice"
6.91980248826834,"Bo","lattice"
9.74614868259265,"Bo","lattice"
2.38746658070356,"Bo","lattice"
8.37538238505589,"Bo","lattice"
11.5122040714955,"Bo","lattice"
6.30446333263148,"Bo","lattice"
3.52590986798186,"Bo","lattice"
5.26363864930428,"Bo","lattice"
5.86370764072426,"Bo","lattice"
7.11830762399274,"Bo","lattice"
5.95343072429249,"Bo","lattice"
1.47332882595359,"Bo","lattice"
5.06501440738609,"Bo","lattice"
5.14889492907403,"Bo","lattice"
6.71962924771489,"Bo","lattice"
5.79476694899966,"Bo","lattice"
4.36093979988847,"Bo","lattice"
6.42039393755722,"Bo","lattice"
13.4579785111964,"Bo","lattice"
4.15834274143787,"Bo","lattice"
2.19911078254743,"Bo","lattice"
8.23997413438456,"Bo","lattice"
6.72373474116414,"Bo","lattice"
7.06873644844287,"Bo","lattice"
4.87163405098151,"Bo","lattice"
1.56192924377511,"Bo","lattice"
10.0853393302051,"Bo","lattice"
8.50402358749423,"Bo","lattice"
6.85394508536175,"Bo","lattice"
6.70869680064338,"Bo","lattice"
8.80701935914576,"Bo","lattice"
4.24186376210502,"Bo","lattice"
3.47058225415601,"Bo","lattice"
8.64995748884064,"Bo","lattice"
9.84490606749621,"Bo","lattice"
9.47844387857536,"Bo","lattice"
11.2369181249128,"Bo","lattice"
13.1545877161084,"Bo","lattice"
9.79970908695,"Bo","lattice"
5.59110626079759,"Bo","lattice"
6.06320889583439,"Bo","lattice"
6.05314459005384,"Bo","lattice"
1.58942916087402,"Bo","lattice"
5.13672909048427,"Bo","lattice"
8.24171960018093,"Bo","lattice"
6.69552230326951,"Bo","lattice"
10.907300846313,"Bo","lattice"
8.30814266718474,"Bo","lattice"
12.6011067625282,"Bo","lattice"
7.03991269093118,"Bo","lattice"
3.65570930927091,"Bo","lattice"
3.21289464793924,"Bo","lattice"
10.795735574038,"Bo","lattice"
7.26654783712862,"Bo","lattice"
9.48198088603383,"Bo","lattice"
12.8498612614021,"Bo","lattice"
6.96254964958599,"Bo","lattice"
4.25147504061116,"Bo","lattice"
9.14716969849787,"Bo","lattice"
8.49349767577823,"Bo","lattice"
7.69309161255432,"Bo","lattice"
9.20233374613602,"Bo","lattice"
6.23950091300737,"Bo","lattice"
1.49024063666921,"Bo","lattice"
10.8687714847981,"Bo","lattice"
8.11032838188481,"Bo","lattice"
3.61657819352215,"Bo","lattice"
1.4259352066669,"Bo","lattice"
4.85006008698739,"Bo","lattice"
5.44114246638803,"Bo","lattice"
8.62509128004487,"Bo","lattice"
4.78995494142694,"Bo","lattice"
9.33621630320773,"Bo","lattice"
5.79035637294178,"Bo","lattice"
7.77079462008756,"Bo","lattice"
7.05651464077299,"Bo","lattice"
12.4053972786117,"Bo","lattice"
2.1243218016494,"Bo","lattice"
6.74246918344306,"Bo","lattice"
6.32610967303415,"Bo","lattice"
11.9138164008664,"Bo","lattice"
5.80771938553421,"Bo","lattice"
6.64407253682924,"Bo","lattice"
10.1253319046457,"Bo","lattice"
12.3723954279432,"Bo","lattice"
7.4487879833126,"Bo","lattice"
15.100309839626,"Bo","lattice"
8.15421848226014,"Bo","lattice"
10.4883434391942,"Bo","lattice"
6.84852061921653,"Bo","lattice"
5.79659788050867,"Bo","lattice"
7.62753606313839,"Bo","lattice"
1.78340244734417,"Bo","lattice"
9.96379817275684,"Bo","lattice"
7.61730753969539,"Bo","lattice"
8.90590240751322,"Bo","lattice"
6.43856440787644,"Bo","lattice"
6.05329336251651,"Bo","lattice"
4.58883290171394,"Bo","lattice"
6.54785244169097,"Bo","lattice"
6.37106836762005,"Bo","lattice"
10.4462006241339,"Bo","lattice"
3.47902752385773,"Bo","lattice"
6.21008618746663,"Bo","lattice"
5.66388291644245,"Bo","lattice"
6.21009872466918,"Bo","lattice"
2.53096778255644,"Bo","lattice"
3.53070663652383,"Bo","lattice"
7.4188120622132,"Bo","lattice"
4.77287674142197,"Bo","lattice"
12.2932305669504,"Bo","lattice"
1.15372447610555,"Bo","lattice"
8.30794331519428,"Bo","lattice"
13.4171050442356,"Bo","lattice"
5.5428090895457,"Bo","lattice"
4.97620199928787,"Bo","lattice"
0.427755974915627,"Bo","lattice"
5.60942475429805,"Bo","lattice"
0.863388818350972,"Bo","lattice"
5.7201886559408,"Bo","lattice"
11.0612061973681,"Bo","lattice"
2.54705020798253,"Bo","lattice"
4.42365868167753,"Bo","lattice"
6.12344996524204,"Bo","lattice"
9.27111490617517,"Bo","lattice"
7.4419513907537,"Bo","lattice"
10.6509533828563,"Bo","lattice"
9.96703581997154,"Bo","lattice"
2.928227633268,"Bo","lattice"
8.02433704623662,"Bo","lattice"
4.47472310416933,"Bo","lattice"
7.36297999505901,"Bo","lattice"
0.264566588729335,"Bo","lattice"
0.392308686521648,"Bo","lattice"
4.32209276913169,"Bo","lattice"
2.61629759149739,"Bo","lattice"
8.97634099757852,"Bo","lattice"
6.89931181117788,"Bo","lattice"
12.5766180050485,"Bo","lattice"
6.67052594372613,"Bo","lattice"
8.10476003384656,"Bo","lattice"
2.35487661202302,"Bo","lattice"
10.1797147543552,"Bo","lattice"
6.95637680091653,"Bo","lattice"
8.01108259903172,"Bo","lattice"
2.55067754457567,"Bo","lattice"
4.10347411750893,"Bo","lattice"
8.37557640760891,"Bo","lattice"
9.07444701857235,"Bo","lattice"
11.2986515019072,"Bo","lattice"
4.78826289392358,"Bo","lattice"
5.35911580807096,"Bo","lattice"
3.72116380648585,"Bo","lattice"
7.9145381256681,"Bo","lattice"
3.80602063415691,"Bo","lattice"
9.15511398146954,"Bo","lattice"
7.65055353378699,"Bo","lattice"
1.22457951386112,"Bo","lattice"
10.18361609545,"Bo","lattice"
8.01944603700883,"Bo","lattice"
1.55710352908085,"Bo","lattice"
9.18948405274927,"Bo","lattice"
8.42945001197021,"Bo","lattice"
2.95969457583963,"Bo","lattice"
4.95590496164964,"Bo","lattice"
5.39214367416721,"Bo","lattice"
8.25361040805764,"Bo","lattice"
8.77401715135481,"Bo","lattice"
0.0383462846570524,"Bo","lattice"
7.0543761786561,"Bo","lattice"
12.4394812303826,"Bo","lattice"
5.09182983825573,"Bo","lattice"
5.21065086174602,"Bo","lattice"
4.07907813853506,"Bo","lattice"
9.52751541921814,"Bo","lattice"
6.72345821378541,"Bo","lattice"
3.79513864147652,"Bo","lattice"
5.51553532435515,"Bo","lattice"
7.18899326816918,"Bo","lattice"
5.63102059003034,"Bo","lattice"
2.99436671430472,"Bo","lattice"
10.0321042189366,"Bo","lattice"
2.74780324920849,"Bo","lattice"
8.60801864719135,"Bo","lattice"
5.00856534950479,"Bo","lattice"
5.63390512499007,"Bo","lattice"
9.09211223245652,"Bo","lattice"
7.959709595345,"Bo","lattice"
4.34333464105502,"Bo","lattice"
6.27783500017969,"Bo","lattice"
3.40794319935303,"Bo","lattice"
9.00293344465711,"Bo","lattice"
6.96435270201531,"Bo","lattice"
6.06331709874719,"Bo","lattice"
4.02129080990338,"Bo","lattice"
7.2431487590742,"Bo","lattice"
6.1493713418748,"Bo","lattice"
0.521767773606236,"Bo","lattice"
7.48203167233575,"Bo","lattice"
7.47748186559325,"Bo","lattice"
11.3389785637209,"Bo","lattice"
8.72925559429076,"Bo","lattice"
4.95557812485595,"Bo","lattice"
4.65805760147534,"Bo","lattice"
7.89809419189416,"Bo","lattice"
5.59316977416526,"Bo","lattice"
1.1813358684069,"Bo","lattice"
6.79566216237264,"Bo","lattice"
5.54221562027028,"Bo","lattice"
8.81012941886424,"Bo","lattice"
1.0251056496912,"Bo","lattice"
2.22282742599651,"Bo","lattice"
11.5224004999659,"Bo","lattice"
5.80185837330289,"Bo","lattice"
6.07575643628267,"Bo","lattice"
7.26793424545359,"Bo","lattice"
7.20997395832926,"Bo","lattice"
7.28302405418501,"Bo","lattice"
7.51847585683301,"Bo","lattice"
4.17559388331705,"Bo","lattice"
5.47914451524323,"Bo","lattice"
3.53408662255262,"Bo","lattice"
7.77440171885606,"Bo","lattice"
12.6809987668971,"Bo","lattice"
10.8145223889247,"Bo","lattice"
2.60373115832648,"Bo","lattice"
5.61529370079873,"Bo","lattice"
3.25467936950858,"Bo","lattice"
4.08084337898982,"Bo","lattice"
3.93588306463514,"Bo","lattice"
9.77823755775049,"Bo","lattice"
11.0167442775231,"Bo","lattice"
9.77098045241071,"Bo","lattice"
4.89505623353396,"Bo","lattice"
9.84585956752201,"Bo","lattice"
9.79289933677064,"Bo","lattice"
12.5531646979352,"Bo","lattice"
0.983895073090078,"Bo","lattice"
6.81225204730817,"Bo","lattice"
7.69077125582552,"Bo","lattice"
9.13193217460518,"Bo","lattice"
6.74212830974578,"Bo","lattice"
3.95732275010187,"Bo","lattice"
13.4818901865153,"Bo","lattice"
6.59600325383493,"Bo","lattice"
6.23170878992086,"Bo","lattice"
9.10419036231885,"Bo","lattice"
11.6150086658938,"Bo","lattice"
2.12078133592995,"Bo","lattice"
8.51038797635932,"Bo","lattice"
1.73466374676157,"Bo","lattice"
2.05168558950975,"Bo","lattice"
10.0164381853019,"Bo","lattice"
11.9759288757482,"Bo","lattice"
15.1156013525105,"Bo","lattice"
7.66474649022569,"Bo","lattice"
0.547751095864283,"Bo","lattice"
6.57760981872341,"Bo","lattice"
10.671223133777,"Bo","lattice"
8.00936850825345,"Bo","lattice"
6.2430028673057,"Bo","lattice"
10.5412378817941,"Bo","lattice"
7.20800312042972,"Bo","lattice"
8.51582770793091,"Bo","lattice"
6.98549103808681,"Bo","lattice"
5.60979747718709,"Bo","lattice"
9.8085941008071,"Bo","lattice"
4.48092116386101,"Bo","lattice"
7.2581438084194,"Bo","lattice"
4.70965198444437,"Bo","lattice"
8.25539104585364,"Bo","lattice"
7.29017230447262,"Bo","lattice"
3.77881482812837,"Bo","lattice"
12.1993358568815,"Bo","lattice"
5.66597621624429,"Bo","lattice"
4.39264246528918,"Bo","lattice"
4.26869936622995,"Bo","lattice"
9.6947539675885,"Bo","lattice"
8.2281156549366,"Bo","lattice"
7.47072100075954,"Bo","lattice"
6.25658511099733,"Bo","lattice"
10.2594487398297,"Bo","lattice"
4.00880090308393,"Bo","lattice"
2.04244254376337,"Bo","lattice"
4.16484475871454,"Bo","lattice"
6.25592877593028,"Bo","lattice"
3.6014135415943,"Bo","lattice"
9.05339158056985,"Bo","lattice"
1.55788569037639,"Bo","lattice"
7.52332096172613,"Bo","lattice"
7.27993513381588,"Bo","lattice"
3.23683251027829,"Bo","lattice"
8.62365380170326,"Bo","lattice"
9.83259410659945,"Bo","lattice"
3.68245384474178,"Bo","lattice"
4.04676819773051,"Bo","lattice"
0.790830307794308,"Bo","lattice"
8.51493638344012,"Bo","lattice"
5.39459015604654,"Bo","lattice"
0.782069819234871,"Bo","lattice"
4.13584210744713,"Bo","lattice"
0.864906791727412,"Bo","lattice"
1.64844057618087,"Bo","lattice"
3.9815649765886,"Bo","lattice"
3.28208095314116,"Bo","lattice"
0.59106774580529,"Bo","lattice"
8.95045204906398,"Bo","lattice"
2.6308929877799,"Bo","lattice"
6.15869260475912,"Bo","lattice"
0.00555143372092104,"Bo","lattice"
5.36496877324676,"Bo","lattice"
8.73046485660125,"Bo","lattice"
5.56510117647081,"Bo","lattice"
5.52598105426896,"Bo","lattice"
5.99162296379872,"Bo","lattice"
9.83003414696653,"Bo","lattice"
8.94556253708846,"Bo","lattice"
1.95282225389346,"Bo","lattice"
6.98149459120178,"Bo","lattice"
4.80395960001935,"Bo","lattice"
5.39936695057842,"Bo","lattice"
1.43807519493361,"Bo","lattice"
5.65203344083755,"Bo","lattice"
7.82182518145065,"Bo","lattice"
10.0180279263555,"Bo","lattice"
6.10138153410676,"Bo","lattice"
6.18979009368277,"Bo","lattice"
1.97481233623461,"Bo","lattice"
8.03094918132839,"Bo","lattice"
4.60768762773615,"Bo","lattice"
0.77557055093221,"Bo","lattice"
8.65360842381922,"Bo","lattice"
3.33854055580919,"Bo","lattice"
5.43350801324362,"Bo","lattice"
6.57345881066924,"Bo","lattice"
5.57263919907513,"Bo","lattice"
13.1459692386747,"Bo","lattice"
5.83615617769303,"Bo","lattice"
9.15913066099231,"Bo","lattice"
10.4968798248364,"Bo","lattice"
9.9530941210173,"Bo","lattice"
10.0921384352696,"Bo","lattice"
9.4666827117088,"Bo","lattice"
4.66889023887995,"Bo","lattice"
5.4981957477995,"Bo","lattice"
5.5714950606533,"Bo","lattice"
6.18562585098003,"Bo","lattice"
7.30082150990285,"Bo","lattice"
6.99100767183631,"Bo","lattice"
2.78776047858548,"Bo","lattice"
3.02572925620698,"Bo","lattice"
4.4449404109945,"Bo","lattice"
4.73973693690169,"Bo","lattice"
7.88790260534963,"Bo","lattice"
4.1929753745824,"Bo","lattice"
8.79672596845106,"Bo","lattice"
4.47708053054122,"Bo","lattice"
9.77559919679931,"Bo","lattice"
7.59523760608428,"Bo","lattice"
4.79367595403373,"Bo","lattice"
11.0076663175664,"Bo","lattice"
7.56485943410684,"Bo","lattice"
4.08490925485704,"Bo","lattice"
5.45895534138407,"Bo","lattice"
6.79846458338638,"Bo","lattice"
11.5808018400079,"Bo","lattice"
10.1272549144703,"Bo","lattice"
7.74189831786228,"Bo","lattice"
7.14903160660913,"Bo","lattice"
8.92608822460918,"Bo","lattice"
7.87354082067263,"Bo","lattice"
8.6092641817622,"Bo","lattice"
5.69802028531522,"Bo","lattice"
6.81346203000694,"Bo","lattice"
6.31499651758785,"Bo","lattice"
5.33477797891371,"Bo","lattice"
7.18924067433084,"Bo","lattice"
7.59831964614741,"Bo","lattice"
4.46724392380944,"Bo","lattice"
7.88280495027991,"Bo","lattice"
8.28288976255335,"Bo","lattice"
5.13227362048587,"Bo","lattice"
7.68990318090534,"Bo","lattice"
5.2570326632434,"Bo","lattice"
6.85513675317361,"Bo","lattice"
7.28470821354541,"Bo","lattice"
4.30552220558391,"Bo","lattice"
6.43332354514682,"Bo","lattice"
8.58270628009881,"Bo","lattice"
0.0340081221538373,"Bo","lattice"
6.39397487624587,"Bo","lattice"
9.75807403622604,"Bo","lattice"
5.73164814760321,"Bo","lattice"
9.65019532732715,"Bo","lattice"
7.46453583877173,"Bo","lattice"
4.16543126945532,"Bo","lattice"
3.3264200474335,"Bo","lattice"
3.81104604603404,"Bo","lattice"
3.09357498034133,"Bo","lattice"
6.07130421520537,"Bo","lattice"
5.74339053324657,"Bo","lattice"
7.30862909005559,"Bo","lattice"
9.71249718553253,"Bo","lattice"
7.61253757720477,"Bo","lattice"
10.7986430999203,"Bo","lattice"
7.04964555675974,"Bo","lattice"
1.49841995054412,"Bo","lattice"
6.74850759134683,"Bo","lattice"
5.35235346942904,"Bo","lattice"
5.88644357400573,"Bo","lattice"
4.52454585734325,"Bo","lattice"
11.2228347912555,"Bo","lattice"
8.21564761948241,"Bo","lattice"
1.24257161771713,"Bo","lattice"
7.6167407620623,"Bo","lattice"
7.70485770743939,"Bo","lattice"
3.91760934316698,"Bo","lattice"
8.60462231472659,"Bo","lattice"
7.60176920063014,"Bo","lattice"
5.36067779198578,"Bo","lattice"
5.61018200908563,"Bo","lattice"
10.3817365885293,"Bo","lattice"
4.26987621152673,"Bo","lattice"
0.205989315261421,"Bo","lattice"
8.63204414363669,"Bo","lattice"
8.2350208589864,"Bo","lattice"
8.59455188934162,"Bo","lattice"
3.32576041653507,"Bo","lattice"
6.31627792652367,"Bo","lattice"
14.2768828056279,"Bo","lattice"
2.83239668010131,"Bo","lattice"
1.50139345482284,"Bo","lattice"
5.26158497710674,"Bo","lattice"
9.67506052080643,"Bo","lattice"
5.03364291612023,"Bo","lattice"
3.98887384797262,"Bo","lattice"
7.07767558155087,"Bo","lattice"
8.4867814042423,"Bo","lattice"
3.8347746857006,"Bo","lattice"
8.48933105498794,"Bo","lattice"
8.91835446488798,"Bo","lattice"
6.73833915829215,"Bo","lattice"
11.6103113241078,"Bo","lattice"
8.1974306892853,"Bo","lattice"
12.5152792680204,"Bo","lattice"
7.56338746900182,"Bo","lattice"
6.05592813894971,"Bo","lattice"
2.81148434748767,"Bo","lattice"
3.45549818600814,"Bo","lattice"
10.031880574012,"Bo","lattice"
11.8146870627816,"Bo","lattice"
6.76477221609934,"Bo","lattice"
4.41168671452079,"Bo","lattice"
10.5580308343604,"Bo","lattice"
8.11177404367387,"Bo","lattice"
7.56844536234318,"Bo","lattice"
0.367333428901848,"Bo","lattice"
6.21407226316301,"Bo","lattice"
2.93211140055835,"Bo","lattice"
3.82496341450424,"Bo","lattice"
6.54954197320101,"Bo","lattice"
7.70272475194156,"Bo","lattice"
4.50268284660718,"Bo","lattice"
2.05041593747766,"Bo","lattice"
2.55869031135596,"Bo","lattice"
12.5547250559306,"Bo","lattice"
7.14891451302654,"Bo","lattice"
13.3858570838167,"Bo","lattice"
6.20561147347263,"Bo","lattice"
2.28424007750122,"Bo","lattice"
9.7706677256111,"Bo","lattice"
5.46540175087115,"Bo","lattice"
3.99889304538651,"Bo","lattice"
5.13807556592887,"Bo","lattice"
1.85008145112555,"Bo","lattice"
5.44282369557143,"Bo","lattice"
12.0065934620863,"Bo","lattice"
8.57504837656928,"Bo","lattice"
5.80838807090983,"Bo","lattice"
7.80093732417571,"Bo","lattice"
12.4184957291007,"Bo","lattice"
5.24658246895136,"Bo","lattice"
8.82084869349776,"Bo","lattice"
6.44316832185759,"Bo","lattice"
6.70987516498708,"Bo","lattice"
5.21245813076734,"Bo","lattice"
4.28984795594612,"Bo","lattice"
10.2321290514646,"Bo","lattice"
8.56045997533895,"Bo","lattice"
7.01679977503224,"Bo","lattice"
7.07389221381458,"Bo","lattice"
2.62344577654039,"Bo","lattice"
2.31467869464007,"Bo","lattice"
10.4166168160857,"Bo","lattice"
3.10560902178109,"Bo","lattice"
6.32557503839698,"Bo","lattice"
5.10755233407645,"Bo","lattice"
9.07870276380289,"Bo","lattice"
7.21311723097132,"Bo","lattice"
10.87442850406,"Bo","lattice"
8.86063803888806,"Bo","lattice"
5.05829320434765,"Bo","lattice"
4.261998093959,"Bo","lattice"
10.0910119792304,"Bo","lattice"
4.49974311885699,"Bo","lattice"
10.7503856654135,"Bo","lattice"
5.32717815294562,"Bo","lattice"
7.06440596331702,"Bo","lattice"
1.13693823092278,"Bo","lattice"
5.32268521055718,"Bo","lattice"
1.59873644849155,"Bo","lattice"
4.44322750375631,"Bo","lattice"
1.20747190730817,"Bo","lattice"
9.62731210139721,"Bo","lattice"
6.96789312728463,"Bo","lattice"
12.3346011675053,"Bo","lattice"
14.3184960272903,"Bo","lattice"
6.6226422990222,"Mave","lattice"
4.75809877488994,"Mave","lattice"
4.00395611689607,"Mave","lattice"
6.36473884758496,"Mave","lattice"
3.41646376595311,"Mave","lattice"
3.28857179441384,"Mave","lattice"
5.55843953453492,"Mave","lattice"
6.3580809140242,"Mave","lattice"
2.07709669907409,"Mave","lattice"
6.60414275753612,"Mave","lattice"
2.51182375208272,"Mave","lattice"
4.3173474705374,"Mave","lattice"
1.63454727038107,"Mave","lattice"
3.28581030483564,"Mave","lattice"
1.86232227142503,"Mave","lattice"
6.55212980906348,"Mave","lattice"
7.81154964572294,"Mave","lattice"
8.09623468580774,"Mave","lattice"
2.74638763630143,"Mave","lattice"
3.54681841472703,"Mave","lattice"
6.61525120595075,"Mave","lattice"
5.0044216486081,"Mave","lattice"
5.35508746708236,"Mave","lattice"
2.6533768874396,"Mave","lattice"
4.11869194239861,"Mave","lattice"
2.63836956205304,"Mave","lattice"
4.90736380235093,"Mave","lattice"
3.34666540771908,"Mave","lattice"
5.1429899162545,"Mave","lattice"
6.09682319280227,"Mave","lattice"
4.33668139410512,"Mave","lattice"
5.40507503578555,"Mave","lattice"
6.20644146026568,"Mave","lattice"
5.54212446216683,"Mave","lattice"
6.30880123703349,"Mave","lattice"
3.02738360615313,"Mave","lattice"
5.90531569950017,"Mave","lattice"
1.21590497317312,"Mave","lattice"
2.85069794220238,"Mave","lattice"
4.36223886610552,"Mave","lattice"
3.26728855172622,"Mave","lattice"
4.22549737316689,"Mave","lattice"
4.06536971804156,"Mave","lattice"
4.48561731141303,"Mave","lattice"
5.59089367574333,"Mave","lattice"
4.73908372043888,"Mave","lattice"
2.0580145438711,"Mave","lattice"
3.05859701224709,"Mave","lattice"
3.90449825260296,"Mave","lattice"
6.33983976209655,"Mave","lattice"
5.84629456549609,"Mave","lattice"
3.50857492488501,"Mave","lattice"
6.15883204708168,"Mave","lattice"
4.65249017185994,"Mave","lattice"
3.54563492203781,"Mave","lattice"
5.45850767050724,"Mave","lattice"
6.11422306144431,"Mave","lattice"
3.87092710367866,"Mave","lattice"
3.29584938496961,"Mave","lattice"
3.76611086695404,"Mave","lattice"
2.04843502047445,"Mave","lattice"
7.05783535011758,"Mave","lattice"
4.11753010090101,"Mave","lattice"
4.39489934764453,"Mave","lattice"
3.73714776757296,"Mave","lattice"
2.68394556975217,"Mave","lattice"
2.27416719624548,"Mave","lattice"
5.20156317319572,"Mave","lattice"
2.19861771080316,"Mave","lattice"
5.17961538294106,"Mave","lattice"
4.65972631580219,"Mave","lattice"
2.9574404440542,"Mave","lattice"
1.55668763783198,"Mave","lattice"
3.03596334189307,"Mave","lattice"
4.94533162945174,"Mave","lattice"
3.92689306039662,"Mave","lattice"
4.58442890704693,"Mave","lattice"
3.15489610314121,"Mave","lattice"
3.41548164460318,"Mave","lattice"
3.61394871518224,"Mave","lattice"
0.333104900260482,"Mave","lattice"
5.2275772744348,"Mave","lattice"
3.12176165195173,"Mave","lattice"
1.99276086831109,"Mave","lattice"
5.11972851480439,"Mave","lattice"
5.15814952553085,"Mave","lattice"
2.6324728775564,"Mave","lattice"
2.94594458024787,"Mave","lattice"
4.34851216155942,"Mave","lattice"
5.84037697629418,"Mave","lattice"
3.36902809720385,"Mave","lattice"
2.51369126049519,"Mave","lattice"
7.32059765881234,"Mave","lattice"
3.41090253079161,"Mave","lattice"
1.7028290873573,"Mave","lattice"
2.72975052932464,"Mave","lattice"
0.848028726361196,"Mave","lattice"
5.92503687994265,"Mave","lattice"
5.66793205489581,"Mave","lattice"
5.07143632665556,"Mave","lattice"
3.49746816043028,"Mave","lattice"
6.30153718317243,"Mave","lattice"
3.38346559072531,"Mave","lattice"
5.02885806873883,"Mave","lattice"
4.72683186500874,"Mave","lattice"
3.06140072150336,"Mave","lattice"
6.04085977947481,"Mave","lattice"
5.39167911902726,"Mave","lattice"
5.29271137859954,"Mave","lattice"
4.45165711699764,"Mave","lattice"
4.89377405193895,"Mave","lattice"
3.40226680678605,"Mave","lattice"
2.9725122895527,"Mave","lattice"
4.67845844179558,"Mave","lattice"
3.20055885142779,"Mave","lattice"
4.30167315551412,"Mave","lattice"
5.69064915298559,"Mave","lattice"
3.33685579959276,"Mave","lattice"
5.80869272148549,"Mave","lattice"
4.69074094188821,"Mave","lattice"
5.26863897326496,"Mave","lattice"
5.01468447342854,"Mave","lattice"
4.22983791766139,"Mave","lattice"
3.2708973294938,"Mave","lattice"
1.31564832336361,"Mave","lattice"
6.25339090153377,"Mave","lattice"
2.70915273334082,"Mave","lattice"
7.31423851774405,"Mave","lattice"
5.60467913492016,"Mave","lattice"
3.58717781407762,"Mave","lattice"
4.60496156616064,"Mave","lattice"
3.93529155962922,"Mave","lattice"
4.28199240521773,"Mave","lattice"
3.63932721681262,"Mave","lattice"
4.9540675996283,"Mave","lattice"
5.30990822519881,"Mave","lattice"
5.06414238606126,"Mave","lattice"
7.65600150946441,"Mave","lattice"
4.65633389517496,"Mave","lattice"
1.60256437800904,"Mave","lattice"
6.6013370133194,"Mave","lattice"
5.17599649000885,"Mave","lattice"
5.71402304881572,"Mave","lattice"
1.99277496631115,"Mave","lattice"
5.25592713267539,"Mave","lattice"
6.20996011186091,"Mave","lattice"
5.6245977247717,"Mave","lattice"
4.06098177480112,"Mave","lattice"
4.77192836866883,"Mave","lattice"
5.3588908268524,"Mave","lattice"
2.89866267819289,"Mave","lattice"
2.30809189769407,"Mave","lattice"
2.73154365095015,"Mave","lattice"
4.11787262010349,"Mave","lattice"
4.65522306460235,"Mave","lattice"
2.60504454963488,"Mave","lattice"
6.75161215430635,"Mave","lattice"
3.5158913701179,"Mave","lattice"
4.90030783324289,"Mave","lattice"
4.73669385180051,"Mave","lattice"
4.82493054251319,"Mave","lattice"
4.54848504721081,"Mave","lattice"
3.02099507242794,"Mave","lattice"
7.57003110668201,"Mave","lattice"
3.99376809652692,"Mave","lattice"
2.99610831446775,"Mave","lattice"
6.49620529783571,"Mave","lattice"
3.67894652854742,"Mave","lattice"
4.77895180913241,"Mave","lattice"
3.83730398518626,"Mave","lattice"
5.06609602775701,"Mave","lattice"
4.28758893530259,"Mave","lattice"
4.39158683294041,"Mave","lattice"
6.31614628467377,"Mave","lattice"
6.90754636388875,"Mave","lattice"
3.24674533097887,"Mave","lattice"
7.15491536051665,"Mave","lattice"
4.39833190895975,"Mave","lattice"
3.16500167468898,"Mave","lattice"
2.26936378913353,"Mave","lattice"
4.00716757130124,"Mave","lattice"
5.93106840683664,"Mave","lattice"
0.484580098289149,"Mave","lattice"
6.68820876264839,"Mave","lattice"
3.93110494956613,"Mave","lattice"
1.35433078869171,"Mave","lattice"
4.18550496596088,"Mave","lattice"
0.657777735868495,"Mave","lattice"
5.22223546202245,"Mave","lattice"
3.46621691554431,"Mave","lattice"
5.00430483011013,"Mave","lattice"
7.75362942235268,"Mave","lattice"
4.2309913553864,"Mave","lattice"
4.41491855779677,"Mave","lattice"
7.06936609532056,"Mave","lattice"
3.57722710179752,"Mave","lattice"
6.3460424179338,"Mave","lattice"
4.25337196648178,"Mave","lattice"
5.67040627792601,"Mave","lattice"
1.73245753054125,"Mave","lattice"
5.29996487180887,"Mave","lattice"
3.22312370934272,"Mave","lattice"
5.06625936834225,"Mave","lattice"
1.66688734832033,"Mave","lattice"
4.67414452293951,"Mave","lattice"
4.36352834267307,"Mave","lattice"
4.61190705258233,"Mave","lattice"
7.120605588378,"Mave","lattice"
6.02302761429971,"Mave","lattice"
4.54913486981306,"Mave","lattice"
6.70193362862773,"Mave","lattice"
5.24955677872731,"Mave","lattice"
3.89670627742955,"Mave","lattice"
4.65300720219371,"Mave","lattice"
6.55928259438743,"Mave","lattice"
5.09427825088037,"Mave","lattice"
3.45675629012933,"Mave","lattice"
5.06406995218591,"Mave","lattice"
2.35986724111828,"Mave","lattice"
5.59916983302091,"Mave","lattice"
7.44819786062885,"Mave","lattice"
6.97733313041974,"Mave","lattice"
4.06676744791853,"Mave","lattice"
4.01284042017238,"Mave","lattice"
6.3878383112615,"Mave","lattice"
4.77438214353097,"Mave","lattice"
3.73923280411862,"Mave","lattice"
6.1793389274305,"Mave","lattice"
5.3692855615651,"Mave","lattice"
4.23769252153393,"Mave","lattice"
1.79089893615855,"Mave","lattice"
5.82616612877033,"Mave","lattice"
4.58863366240333,"Mave","lattice"
3.60111660389634,"Mave","lattice"
6.05410901895113,"Mave","lattice"
5.01291090022016,"Mave","lattice"
3.69704096437927,"Mave","lattice"
3.50026273558688,"Mave","lattice"
1.13206447068757,"Mave","lattice"
1.51878095162147,"Mave","lattice"
4.54405489149143,"Mave","lattice"
4.08501475972624,"Mave","lattice"
2.7518686783168,"Mave","lattice"
6.85283838383133,"Mave","lattice"
