"stickiness","agent","network"
0.814918121314663,"Bo","lattice"
0.780782526569527,"Bo","lattice"
0.726612000268639,"Bo","lattice"
0.908910621559468,"Bo","lattice"
0.706672654105237,"Bo","lattice"
0.805821142405989,"Bo","lattice"
1.11864855504825,"Bo","lattice"
0.969642740153938,"Bo","lattice"
0.719897756514809,"Bo","lattice"
0.726772297058975,"Bo","lattice"
0.965646496756896,"Bo","lattice"
0.784687378664263,"Bo","lattice"
0.88214461151937,"Bo","lattice"
0.843107342869435,"Bo","lattice"
0.838283135836812,"Bo","lattice"
0.68762458883062,"Bo","lattice"
0.715444681390508,"Bo","lattice"
0.757755376597113,"Bo","lattice"
0.686210544420824,"Bo","lattice"
0.648392009179654,"Bo","lattice"
0.628019128431993,"Bo","lattice"
1.16139541419624,"Bo","lattice"
0.49876408053237,"Bo","lattice"
0.73160519981556,"Bo","lattice"
0.696778716617848,"Bo","lattice"
0.604648651612122,"Bo","lattice"
1.01490827215783,"Bo","lattice"
0.872042187793855,"Bo","lattice"
0.675790860723132,"Bo","lattice"
0.932300849687294,"Bo","lattice"
0.467609829103039,"Bo","lattice"
0.983742911651848,"Bo","lattice"
0.606228646401646,"Bo","lattice"
0.708531363381503,"Bo","lattice"
0.676226315765272,"Bo","lattice"
0.798254768025171,"Bo","lattice"
0.748257920688619,"Bo","lattice"
0.820395543666724,"Bo","lattice"
0.814058383588977,"Bo","lattice"
0.867466614473342,"Bo","lattice"
0.963185884045074,"Bo","lattice"
1.03067622923394,"Bo","lattice"
1.0398413079539,"Bo","lattice"
0.768500347868038,"Bo","lattice"
0.800394324242961,"Bo","lattice"
0.72776728449961,"Bo","lattice"
0.959296210374487,"Bo","lattice"
1.15305650543126,"Bo","lattice"
0.808727222417644,"Bo","lattice"
0.987317908840642,"Bo","lattice"
0.672647334876263,"Bo","lattice"
0.532503039253466,"Bo","lattice"
0.818267883718394,"Bo","lattice"
0.83235037211888,"Bo","lattice"
0.773828741869839,"Bo","lattice"
0.767860817786604,"Bo","lattice"
0.954688126706847,"Bo","lattice"
0.888475493759807,"Bo","lattice"
0.853675727710881,"Bo","lattice"
0.59394305951213,"Bo","lattice"
0.695969331530423,"Bo","lattice"
1.06306199978094,"Bo","lattice"
0.827181575163379,"Bo","lattice"
1.00685406135995,"Bo","lattice"
0.640487429589292,"Bo","lattice"
0.923750625579146,"Bo","lattice"
0.721670153767783,"Bo","lattice"
0.810548123975877,"Bo","lattice"
0.752678066398487,"Bo","lattice"
0.633168354430128,"Bo","lattice"
1.07102693536087,"Bo","lattice"
1.15321156382119,"Bo","lattice"
0.465445202883526,"Bo","lattice"
0.759148155916102,"Bo","lattice"
0.691984474587492,"Bo","lattice"
0.914119425789889,"Bo","lattice"
0.518409341644243,"Bo","lattice"
0.810860123146463,"Bo","lattice"
0.881361157043061,"Bo","lattice"
1.03330212806507,"Bo","lattice"
0.762798963194101,"Bo","lattice"
0.627838622183663,"Bo","lattice"
1.05079668092417,"Bo","lattice"
0.592075149298055,"Bo","lattice"
0.847248149507954,"Bo","lattice"
0.652717118924478,"Bo","lattice"
0.898892177864784,"Bo","lattice"
0.867656035179634,"Bo","lattice"
0.727835056277657,"Bo","lattice"
0.724223910419192,"Bo","lattice"
0.894094819373424,"Bo","lattice"
0.830519457725129,"Bo","lattice"
0.927472960286908,"Bo","lattice"
0.703123599495048,"Bo","lattice"
0.850326364129221,"Bo","lattice"
0.782787396795242,"Bo","lattice"
0.977444301706884,"Bo","lattice"
1.00390775650619,"Bo","lattice"
0.874562415843723,"Bo","lattice"
1.01831956661349,"Bo","lattice"
0.595348120539792,"Bo","lattice"
0.817538401415749,"Bo","lattice"
1.10884570845423,"Bo","lattice"
0.767227933281123,"Bo","lattice"
1.13313011016129,"Bo","lattice"
0.868339593714405,"Bo","lattice"
1.10912002555732,"Bo","lattice"
0.779409234884646,"Bo","lattice"
0.761830125983222,"Bo","lattice"
0.844264491341196,"Bo","lattice"
0.728574206532993,"Bo","lattice"
0.784893316480085,"Bo","lattice"
0.80194708681911,"Bo","lattice"
0.798301458671105,"Bo","lattice"
0.815992696385006,"Bo","lattice"
0.706476837449594,"Bo","lattice"
0.784404103158077,"Bo","lattice"
0.868582088146117,"Bo","lattice"
1.03224678489809,"Bo","lattice"
0.908788686397648,"Bo","lattice"
0.761135855496816,"Bo","lattice"
0.923258697509384,"Bo","lattice"
1.01267049821356,"Bo","lattice"
1.16979773111082,"Bo","lattice"
0.867250018964615,"Bo","lattice"
0.81290689522205,"Bo","lattice"
1.08071702402439,"Bo","lattice"
0.715725662596851,"Bo","lattice"
0.859718904618202,"Bo","lattice"
0.958269720962804,"Bo","lattice"
0.915721102279604,"Bo","lattice"
0.944325244258708,"Bo","lattice"
0.787407147333724,"Bo","lattice"
0.526536216543655,"Bo","lattice"
0.276163560505539,"Bo","lattice"
0.977971604310039,"Bo","lattice"
0.683778305861351,"Bo","lattice"
0.86031171804743,"Bo","lattice"
1.07588937105502,"Bo","lattice"
0.67149725998408,"Bo","lattice"
0.660572249289277,"Bo","lattice"
0.831021012741229,"Bo","lattice"
0.680595715896999,"Bo","lattice"
0.865724137900337,"Bo","lattice"
0.458088236692968,"Bo","lattice"
0.788055370649931,"Bo","lattice"
1.0073754117105,"Bo","lattice"
0.712637326996877,"Bo","lattice"
0.712325278996707,"Bo","lattice"
0.746038246809031,"Bo","lattice"
0.799280344034782,"Bo","lattice"
0.946014624434879,"Bo","lattice"
0.767562463944989,"Bo","lattice"
1.01281763939049,"Bo","lattice"
0.782274953400347,"Bo","lattice"
0.720724017582298,"Bo","lattice"
0.490637188050996,"Bo","lattice"
0.936158561570644,"Bo","lattice"
0.592816471407658,"Bo","lattice"
0.829130885903395,"Bo","lattice"
0.706123494311425,"Bo","lattice"
0.677959874725928,"Bo","lattice"
0.715411694512977,"Bo","lattice"
0.955879391646605,"Bo","lattice"
0.617914357887734,"Bo","lattice"
0.544919826369634,"Bo","lattice"
0.73738274820156,"Bo","lattice"
0.655026552801843,"Bo","lattice"
0.744951062575092,"Bo","lattice"
0.785618584989915,"Bo","lattice"
0.782960141800933,"Bo","lattice"
0.780276807607184,"Bo","lattice"
0.806440179494826,"Bo","lattice"
0.866507887352619,"Bo","lattice"
0.965079919981986,"Bo","lattice"
0.875919428100445,"Bo","lattice"
1.02113409836277,"Bo","lattice"
0.52895142250678,"Bo","lattice"
0.856308397247396,"Bo","lattice"
0.881011732185458,"Bo","lattice"
0.771598132085619,"Bo","lattice"
0.695386583442175,"Bo","lattice"
0.840152623283948,"Bo","lattice"
0.391013768639564,"Bo","lattice"
0.401560513357138,"Bo","lattice"
0.926632175537297,"Bo","lattice"
0.800950245345491,"Bo","lattice"
0.722753627244986,"Bo","lattice"
0.974011888676658,"Bo","lattice"
1.01367854118651,"Bo","lattice"
0.85335791660271,"Bo","lattice"
0.885167997827442,"Bo","lattice"
0.68958593415883,"Mave","lattice"
0.585318598702904,"Mave","lattice"
0.615306116537932,"Mave","lattice"
1.03483116116757,"Mave","lattice"
0.59657651320686,"Mave","lattice"
0.575792853380472,"Mave","lattice"
0.936868488169436,"Mave","lattice"
0.573394299922926,"Mave","lattice"
0.689543959792518,"Mave","lattice"
0.690890695170025,"Mave","lattice"
0.593889112252063,"Mave","lattice"
0.565901704123844,"Mave","lattice"
0.627389642582205,"Mave","lattice"
0.780316573848468,"Mave","lattice"
0.535133383215831,"Mave","lattice"
0.849854159098309,"Mave","lattice"
0.888055270972316,"Mave","lattice"
0.715186515115264,"Mave","lattice"
0.662182833632128,"Mave","lattice"
0.687434304883787,"Mave","lattice"
0.661856265607676,"Mave","lattice"
0.555317128227469,"Mave","lattice"
0.374911317468264,"Mave","lattice"
0.482270076344637,"Mave","lattice"
0.53445208052869,"Mave","lattice"
0.85199812244821,"Mave","lattice"
0.607078815497066,"Mave","lattice"
0.593358352388128,"Mave","lattice"
0.87261682532525,"Mave","lattice"
0.56706210959798,"Mave","lattice"
0.865018146514466,"Mave","lattice"
0.659987501249932,"Mave","lattice"
0.610586478629733,"Mave","lattice"
0.724490263723367,"Mave","lattice"
0.567628268582529,"Mave","lattice"
0.665812232746246,"Mave","lattice"
0.526318337079014,"Mave","lattice"
0.953590337441521,"Mave","lattice"
0.502241283759335,"Mave","lattice"
0.6900522014526,"Mave","lattice"
0.813267289991162,"Mave","lattice"
0.765168682670963,"Mave","lattice"
0.792983304225535,"Mave","lattice"
0.936458031038376,"Mave","lattice"
0.798887668535886,"Mave","lattice"
0.811285877066259,"Mave","lattice"
0.82870410284243,"Mave","lattice"
0.650045406858666,"Mave","lattice"
1.02472072098719,"Mave","lattice"
0.807553088568788,"Mave","lattice"
0.734663020799876,"Mave","lattice"
0.645216712746005,"Mave","lattice"
0.407212470115641,"Mave","lattice"
0.631942976182874,"Mave","lattice"
0.680217028867864,"Mave","lattice"
0.627711737283412,"Mave","lattice"
0.281002646284847,"Mave","lattice"
0.875642968609061,"Mave","lattice"
1.00669207554453,"Mave","lattice"
0.557879436317403,"Mave","lattice"
0.902879472468167,"Mave","lattice"
0.868816719630635,"Mave","lattice"
0.868062852462067,"Mave","lattice"
0.72570972171481,"Mave","lattice"
0.844083414485773,"Mave","lattice"
0.840432980401501,"Mave","lattice"
0.881049281188088,"Mave","lattice"
0.858590440815647,"Mave","lattice"
0.498676357075873,"Mave","lattice"
1.06256046451326,"Mave","lattice"
0.62179922403711,"Mave","lattice"
0.934368401278677,"Mave","lattice"
0.706243344041075,"Mave","lattice"
0.694008047831563,"Mave","lattice"
0.806421178217941,"Mave","lattice"
0.473049414844505,"Mave","lattice"
0.925651839574648,"Mave","lattice"
0.709618820489552,"Mave","lattice"
0.629142193682209,"Mave","lattice"
0.636054775139735,"Mave","lattice"
0.613658423958989,"Mave","lattice"
0.742085282627669,"Mave","lattice"
0.847176161762548,"Mave","lattice"
0.758221648588578,"Mave","lattice"
0.475977104160985,"Mave","lattice"
0.577516147441202,"Mave","lattice"
0.554911918820338,"Mave","lattice"
0.875191338380571,"Mave","lattice"
0.725819179928639,"Mave","lattice"
0.732745744692361,"Mave","lattice"
0.960252589870179,"Mave","lattice"
0.614194397022721,"Mave","lattice"
0.70191344322152,"Mave","lattice"
0.458742018764244,"Mave","lattice"
0.640793341270402,"Mave","lattice"
0.50565376746784,"Mave","lattice"
0.711349674076307,"Mave","lattice"
0.917614942264,"Mave","lattice"
0.643794873873078,"Mave","lattice"
0.977491027143535,"Mave","lattice"
0.599448067569965,"Mave","lattice"
0.904508808952803,"Mave","lattice"
0.648066209483987,"Mave","lattice"
1.11364067185718,"Mave","lattice"
0.817712289790286,"Mave","lattice"
0.792619374488652,"Mave","lattice"
0.788563784061744,"Mave","lattice"
0.544586980406214,"Mave","lattice"
0.816573643017023,"Mave","lattice"
0.68732031818354,"Mave","lattice"
0.654422343225681,"Mave","lattice"
0.698203389036298,"Mave","lattice"
0.605446127516376,"Mave","lattice"
0.814556524455798,"Mave","lattice"
0.765820962287079,"Mave","lattice"
0.665021776372269,"Mave","lattice"
0.579657046738346,"Mave","lattice"
0.723123009709348,"Mave","lattice"
0.671948632705574,"Mave","lattice"
0.768548044468133,"Mave","lattice"
0.604579733052796,"Mave","lattice"
0.595525013958563,"Mave","lattice"
0.76865257165671,"Mave","lattice"
0.810264346491323,"Mave","lattice"
0.723518863610888,"Mave","lattice"
0.605739957186912,"Mave","lattice"
0.745650513574934,"Mave","lattice"
0.847709617050667,"Mave","lattice"
0.720284874580167,"Mave","lattice"
0.501153234152427,"Mave","lattice"
0.863986400386397,"Mave","lattice"
0.670817215787159,"Mave","lattice"
0.585748524894125,"Mave","lattice"
0.747253764143594,"Mave","lattice"
0.452233487129577,"Mave","lattice"
0.55752453296942,"Mave","lattice"
0.770900614801165,"Mave","lattice"
0.465165106241021,"Mave","lattice"
0.551192362761229,"Mave","lattice"
0.770314412059133,"Mave","lattice"
0.789161183543708,"Mave","lattice"
0.669121013210853,"Mave","lattice"
0.876964664336801,"Mave","lattice"
0.59710179061347,"Mave","lattice"
0.55830320591689,"Mave","lattice"
0.6875926319112,"Mave","lattice"
0.622337001693548,"Mave","lattice"
0.412484440887762,"Mave","lattice"
0.349526064167326,"Mave","lattice"
0.552196951401559,"Mave","lattice"
0.746399231299868,"Mave","lattice"
0.739970047388759,"Mave","lattice"
1.01848719309222,"Mave","lattice"
0.741187805316639,"Mave","lattice"
0.862821391780037,"Mave","lattice"
0.766742507069795,"Mave","lattice"
0.686140300334209,"Mave","lattice"
0.981236712728895,"Mave","lattice"
0.884036208463067,"Mave","lattice"
0.628773012086437,"Mave","lattice"
0.697220331227234,"Mave","lattice"
0.761690145063695,"Mave","lattice"
0.57438480319942,"Mave","lattice"
0.638044589105327,"Mave","lattice"
0.853515068289144,"Mave","lattice"
0.48924022963956,"Mave","lattice"
0.835871291089541,"Mave","lattice"
0.386551381979379,"Mave","lattice"
0.26258637747529,"Mave","lattice"
0.778257650276439,"Mave","lattice"
0.637514090529215,"Mave","lattice"
0.997955100096219,"Mave","lattice"
0.690541609537999,"Mave","lattice"
0.778775957546587,"Mave","lattice"
0.857285903397339,"Mave","lattice"
0.668569998302509,"Mave","lattice"
0.754450350604698,"Mave","lattice"
0.597663826032529,"Mave","lattice"
0.87820648402662,"Mave","lattice"
0.710136470811298,"Mave","lattice"
0.510657293011186,"Mave","lattice"
0.752435813415951,"Mave","lattice"
0.758606342456816,"Mave","lattice"
0.747412495927632,"Mave","lattice"
0.401523084272758,"Mave","lattice"
0.7886870105198,"Mave","lattice"
0.750010166517718,"Mave","lattice"
0.995126365000693,"Mave","lattice"
0.598262282349128,"Mave","lattice"
0.896088157506143,"Mave","lattice"
0.731957663709576,"Mave","lattice"
0.471889014004085,"Mave","lattice"
0.538160142165574,"Mave","lattice"
0.600113842139425,"Mave","lattice"
0.807404509615339,"Mave","lattice"
0.638471058420395,"Mave","lattice"
0.709890166518577,"Mave","lattice"
0.494309169006345,"Mave","lattice"
0.776747788181501,"Mave","lattice"
0.74483517441977,"Mave","lattice"
0.60044580075436,"Mave","lattice"
0.949078223750268,"Mave","lattice"
0.824615503062279,"Mave","lattice"
0.713941053941065,"Mave","lattice"
0.681324296947775,"Mave","lattice"
0.76828231714545,"Mave","lattice"
0.860966163621575,"Mave","lattice"
0.888689570910508,"Mave","lattice"
0.751521548906054,"Mave","lattice"
0.909216683282704,"Mave","lattice"
0.630160802132932,"Mave","lattice"
0.615399001534745,"Mave","lattice"
0.866562981889097,"Mave","lattice"
0.738642663419963,"Mave","lattice"
0.923063386216011,"Mave","lattice"
0.702551821978833,"Mave","lattice"
0.824837961282998,"Mave","lattice"
0.603827871881213,"Mave","lattice"
0.861426159079984,"Mave","lattice"
0.575726134793174,"Mave","lattice"
0.687588083276928,"Mave","lattice"
0.726692965665569,"Mave","lattice"
0.744785097913258,"Mave","lattice"
0.686673935113834,"Mave","lattice"
0.498994521930893,"Mave","lattice"
0.684047165964503,"Mave","lattice"
0.826132824616596,"Mave","lattice"
0.563545930245666,"Mave","lattice"
0.758586429187592,"Mave","lattice"
0.792859682459409,"Mave","lattice"
0.974134692266457,"Mave","lattice"
0.79629963589395,"Mave","lattice"
0.753259686636028,"Mave","lattice"
0.414686032991705,"Mave","lattice"
0.590712552433271,"Mave","lattice"
0.734741978351756,"Mave","lattice"
0.788093861328472,"Mave","lattice"
0.756082522962712,"Mave","lattice"
0.645783290730674,"Mave","lattice"
0.728588629887801,"Mave","lattice"
0.881160942782454,"Mave","lattice"
0.569816178257869,"Mave","lattice"
0.75652419351284,"Mave","lattice"
0.620719307667218,"Mave","lattice"
0.428144998637993,"Mave","lattice"
0.655697779287373,"Mave","lattice"
0.534641494545303,"Mave","lattice"
0.992617001638779,"Mave","lattice"
0.778880341931318,"Mave","lattice"
0.835718925439643,"Mave","lattice"
0.608697943718242,"Mave","lattice"
0.621504430507599,"Mave","lattice"
0.918794510872624,"Mave","lattice"
0.866825659278452,"Mave","lattice"
0.875923137659174,"Mave","lattice"
0.474810386569319,"Mave","lattice"
0.930578669618617,"Mave","lattice"
0.786662555396604,"Mave","lattice"
0.555229652366127,"Mave","lattice"
0.887412178886376,"Mave","lattice"
0.64537228891412,"Mave","lattice"
0.620297626007361,"Mave","lattice"
0.42309727578802,"Mave","lattice"
0.731316359467258,"Mave","lattice"
0.564032596881791,"Mave","lattice"
0.575528457937828,"Mave","lattice"
0.84791489210246,"Mave","lattice"
0.635020045012502,"Mave","lattice"
0.731451219231754,"Mave","lattice"
0.577831201142783,"Mave","lattice"
0.657182262183835,"Mave","lattice"
0.76990405435639,"Mave","lattice"
0.905503524936866,"Mave","lattice"
0.954744591650721,"Mave","lattice"
0.810743459763307,"Mave","lattice"
0.792926865625386,"Mave","lattice"
0.909547893859884,"Mave","lattice"
0.368333113246818,"Mave","lattice"
0.61590294990229,"Mave","lattice"
0.766281553035413,"Mave","lattice"
0.76201775175833,"Mave","lattice"
0.734300870362052,"Mave","lattice"
0.470192871142321,"Mave","lattice"
0.752150594690229,"Mave","lattice"
0.691007512841558,"Mave","lattice"
0.616548588545405,"Mave","lattice"
0.698335822510004,"Mave","lattice"
0.905162826286032,"Mave","lattice"
0.581965303375355,"Mave","lattice"
0.334412547414126,"Mave","lattice"
0.858092714702141,"Mave","lattice"
0.576829764955594,"Mave","lattice"
0.791667594918662,"Mave","lattice"
0.932349896401695,"Mave","lattice"
0.813500246703348,"Mave","lattice"
0.808843276651841,"Mave","lattice"
0.661483926179998,"Mave","lattice"
0.846314146356546,"Mave","lattice"
0.760536872704341,"Mave","lattice"
0.659021369331182,"Mave","lattice"
0.638201839690809,"Mave","lattice"
0.760322976284272,"Mave","lattice"
0.671969510698394,"Mave","lattice"
0.677330155341644,"Mave","lattice"
0.583143081031663,"Mave","lattice"
0.593343667253649,"Mave","lattice"
0.576392418716509,"Mave","lattice"
0.748652706020784,"Mave","lattice"
0.85962022666985,"Mave","lattice"
0.761159011834995,"Mave","lattice"
0.59319901789028,"Mave","lattice"
0.674300727526313,"Mave","lattice"
0.582327786515119,"Mave","lattice"
0.862470520597252,"Mave","lattice"
0.729752252011514,"Mave","lattice"
0.702229928616557,"Mave","lattice"
0.823029512280988,"Mave","lattice"
0.599624703999099,"Mave","lattice"
0.840308064602139,"Mave","lattice"
0.648744798629627,"Mave","lattice"
0.211707496604199,"Mave","lattice"
0.398230085689094,"Mave","lattice"
0.648913914411185,"Mave","lattice"
0.612095225249273,"Mave","lattice"
0.66594094179676,"Mave","lattice"
0.719713980637984,"Mave","lattice"
0.884605999960957,"Mave","lattice"
0.676815693178358,"Mave","lattice"
0.717122610347543,"Mave","lattice"
0.796283725242361,"Mave","lattice"
0.895670027230725,"Mave","lattice"
0.568322887973931,"Mave","lattice"
0.920418938799209,"Mave","lattice"
0.721788114842541,"Mave","lattice"
0.894412617453965,"Mave","lattice"
0.648516437935052,"Mave","lattice"
0.828827758648464,"Mave","lattice"
0.39019804075333,"Mave","lattice"
0.811716177800329,"Mave","lattice"
0.726760076070058,"Mave","lattice"
0.665777691326414,"Mave","lattice"
0.776512829815631,"Mave","lattice"
0.52761016692983,"Mave","lattice"
0.731450128855329,"Mave","lattice"
0.901553444399745,"Mave","lattice"
0.476268116031499,"Mave","lattice"
0.540919257220324,"Mave","lattice"
0.755049248772785,"Mave","lattice"
0.794017805221389,"Mave","lattice"
0.651067557951072,"Mave","lattice"
0.685082000886568,"Mave","lattice"
0.732533479460177,"Mave","lattice"
0.780406119396246,"Mave","lattice"
0.621585435860071,"Mave","lattice"
0.694207335703476,"Mave","lattice"
0.501630885627004,"Mave","lattice"
0.56096413921271,"Mave","lattice"
0.646291576000034,"Mave","lattice"
0.703799826922777,"Mave","lattice"
0.967085323684357,"Mave","lattice"
0.891466196003924,"Mave","lattice"
0.75632577730625,"Mave","lattice"
0.679335721760016,"Mave","lattice"
0.848596836413284,"Mave","lattice"
0.675858662284583,"Mave","lattice"
0.672281135066982,"Mave","lattice"
0.537685328679739,"Mave","lattice"
0.743079497874863,"Mave","lattice"
0.725866882543065,"Mave","lattice"
0.593550286443769,"Mave","lattice"
0.670080464263121,"Mave","lattice"
0.542618047572963,"Mave","lattice"
0.901032991780765,"Mave","lattice"
0.722183009233714,"Mave","lattice"
0.612522238726746,"Mave","lattice"
0.857843557640813,"Mave","lattice"
0.674142301370006,"Mave","lattice"
0.629841021817638,"Mave","lattice"
1.06745067668988,"Mave","lattice"
0.731167295933964,"Mave","lattice"
0.935456656486873,"Mave","lattice"
0.734491100368053,"Mave","lattice"
0.705910601680268,"Mave","lattice"
0.873958043869563,"Mave","lattice"
0.86179304569049,"Mave","lattice"
0.604535077584107,"Mave","lattice"
0.98035329561667,"Mave","lattice"
0.744777076886414,"Mave","lattice"
0.716542824184692,"Mave","lattice"
0.729273708202463,"Mave","lattice"
0.862162362080134,"Mave","lattice"
0.380533774731756,"Mave","lattice"
0.441583527076623,"Mave","lattice"
0.798053906450029,"Mave","lattice"
0.797675839658653,"Mave","lattice"
0.6382430281422,"Mave","lattice"
0.872430909910258,"Mave","lattice"
0.663425750748577,"Mave","lattice"
0.63503807461242,"Mave","lattice"
1.01153771232983,"Mave","lattice"
0.855482528721204,"Mave","lattice"
0.658637641893991,"Mave","lattice"
0.701814094387761,"Mave","lattice"
0.834630734074875,"Mave","lattice"
0.658172670617879,"Mave","lattice"
0.97635913612196,"Mave","lattice"
0.90603051108945,"Mave","lattice"
0.811493747158281,"Mave","lattice"
0.607596422975216,"Mave","lattice"
0.9214224815051,"Mave","lattice"
0.949492622615559,"Mave","lattice"
0.609840787332321,"Mave","lattice"
0.692395776313253,"Mave","lattice"
0.610811509607218,"Mave","lattice"
0.807934245072971,"Mave","lattice"
0.768047003295203,"Mave","lattice"
0.751731889117208,"Mave","lattice"
0.795016624477686,"Mave","lattice"
0.590711192359407,"Mave","lattice"
0.664206516448921,"Mave","lattice"
0.640640690447831,"Mave","lattice"
0.692332182218482,"Mave","lattice"
0.742965487381802,"Mave","lattice"
0.603529674448168,"Mave","lattice"
0.929852325962636,"Mave","lattice"
0.715170569247379,"Mave","lattice"
0.883738152780733,"Mave","lattice"
0.781897334737716,"Mave","lattice"
0.617653184740272,"Mave","lattice"
0.403828488156413,"Mave","lattice"
0.767095454532492,"Mave","lattice"
0.714918374102802,"Mave","lattice"
0.586284725513812,"Mave","lattice"
0.492398452985804,"Mave","lattice"
0.66100222656912,"Mave","lattice"
0.716566655109403,"Mave","lattice"
0.789102686640253,"Mave","lattice"
0.842415770986869,"Mave","lattice"
0.698737064400732,"Mave","lattice"
0.652846473534961,"Mave","lattice"
0.563471015239773,"Mave","lattice"
0.651052186776149,"Mave","lattice"
0.628329665672787,"Mave","lattice"
0.727724393378993,"Mave","lattice"
0.874967586649115,"Mave","lattice"
0.697011361737474,"Mave","lattice"
0.717636040265525,"Mave","lattice"
0.526224134384031,"Mave","lattice"
0.693346639812701,"Mave","lattice"
0.617087516389855,"Mave","lattice"
0.490936780426627,"Mave","lattice"
0.845799453353504,"Mave","lattice"
0.670180275320161,"Mave","lattice"
0.841003661770029,"Mave","lattice"
0.409975659276865,"Mave","lattice"
0.611346995638731,"Mave","lattice"
0.790958366708202,"Mave","lattice"
0.75213269448974,"Mave","lattice"
0.35261228584358,"Mave","lattice"
0.710867267669462,"Mave","lattice"
0.667725703499053,"Mave","lattice"
0.885681700517647,"Mave","lattice"
0.652572501836187,"Mave","lattice"
0.849887016714131,"Mave","lattice"
0.796864395100213,"Mave","lattice"
0.624430925758739,"Mave","lattice"
0.60886667107952,"Mave","lattice"
1.12394790507583,"Mave","lattice"
0.478474918121722,"Mave","lattice"
0.883781963327528,"Mave","lattice"
0.873464352800386,"Mave","lattice"
0.932796354890833,"Mave","lattice"
0.849197373529465,"Mave","lattice"
0.96622617243314,"Mave","lattice"
0.530648447187871,"Mave","lattice"
0.748667426884461,"Mave","lattice"
0.741033564829715,"Mave","lattice"
0.707878500793626,"Mave","lattice"
0.360134053504488,"Mave","lattice"
0.356459011794034,"Mave","lattice"
0.410086937354162,"Mave","lattice"
0.50648355361305,"Mave","lattice"
0.443329626962491,"Mave","lattice"
0.791523346418527,"Mave","lattice"
0.733848531297465,"Mave","lattice"
0.994327906779053,"Mave","lattice"
0.629745643177373,"Mave","lattice"
0.569296592958389,"Mave","lattice"
0.70326406297272,"Mave","lattice"
0.848838974832875,"Mave","lattice"
0.731100748296202,"Mave","lattice"
0.414483536330256,"Mave","lattice"
0.867652632714303,"Mave","lattice"
0.683698587130259,"Mave","lattice"
0.658049130307714,"Mave","lattice"
0.874892889893663,"Mave","lattice"
0.623635181067333,"Mave","lattice"
0.627515145596725,"Mave","lattice"
0.709291907621704,"Mave","lattice"
0.504575941613739,"Mave","lattice"
0.625143925313117,"Mave","lattice"
0.620350187295901,"Mave","lattice"
0.805866946914018,"Mave","lattice"
0.60614548344409,"Mave","lattice"
0.653546940868312,"Mave","lattice"
0.736152291930603,"Mave","lattice"
0.58411011890028,"Mave","lattice"
0.695590009305152,"Mave","lattice"
0.728042932391341,"Mave","lattice"
0.434592873330636,"Mave","lattice"
0.449591479974102,"Mave","lattice"
0.987683818350868,"Mave","lattice"
0.834148201885337,"Mave","lattice"
0.763975979146529,"Mave","lattice"
0.736506730315863,"Mave","lattice"
0.668654931763825,"Mave","lattice"
0.680848773438547,"Mave","lattice"
0.724503981173384,"Mave","lattice"
0.585249190414878,"Mave","lattice"
0.711261958528507,"Mave","lattice"
0.649232427241532,"Mave","lattice"
0.54991524590411,"Mave","lattice"
0.719696215776033,"Mave","lattice"
0.620347163971402,"Mave","lattice"
0.590376944502092,"Mave","lattice"
0.632196767874907,"Mave","lattice"
0.773756566378167,"Mave","lattice"
0.760905892822644,"Mave","lattice"
0.81693265476001,"Mave","lattice"
0.661899211881265,"Mave","lattice"
0.990992955624155,"Mave","lattice"
0.747135474456094,"Mave","lattice"
0.700855373563547,"Mave","lattice"
0.614889859552418,"Mave","lattice"
0.517837127098554,"Mave","lattice"
0.839832164916881,"Mave","lattice"
0.530645943780038,"Mave","lattice"
0.744696154629772,"Mave","lattice"
0.675669819659732,"Mave","lattice"
0.797539308804484,"Mave","lattice"
0.889723856606784,"Mave","lattice"
0.760946045256787,"Mave","lattice"
0.688800475717841,"Mave","lattice"
0.780515720642605,"Mave","lattice"
0.947127602213303,"Mave","lattice"
0.813223583442611,"Mave","lattice"
0.478406097284573,"Mave","lattice"
0.800125789640948,"Mave","lattice"
0.496755514517642,"Mave","lattice"
0.680483766761729,"Mave","lattice"
0.424725024674447,"Mave","lattice"
0.642657234430223,"Mave","lattice"
1.06376911197881,"Mave","lattice"
0.544657304358003,"Mave","lattice"
1.09159405654081,"Mave","lattice"
0.694388565528859,"Mave","lattice"
0.54517694424015,"Mave","lattice"
0.623286837759552,"Mave","lattice"
0.767341276788419,"Mave","lattice"
0.651413244971184,"Mave","lattice"
0.818053596071935,"Mave","lattice"
0.777377151302658,"Mave","lattice"
0.646462096059066,"Mave","lattice"
0.732566793238039,"Mave","lattice"
0.927025171101526,"Mave","lattice"
0.81991758965776,"Mave","lattice"
0.547010500358881,"Mave","lattice"
0.752776264086562,"Mave","lattice"
0.800802745445679,"Mave","lattice"
0.728171691919744,"Mave","lattice"
0.386479050487024,"Mave","lattice"
0.818443705674325,"Mave","lattice"
0.68994090289517,"Mave","lattice"
0.736116855052805,"Mave","lattice"
0.679110160876103,"Mave","lattice"
0.765250711179429,"Mave","lattice"
0.51625908517065,"Mave","lattice"
0.867377447613107,"Mave","lattice"
0.417945747889006,"Mave","lattice"
0.516733560872673,"Mave","lattice"
0.383612007784285,"Mave","lattice"
0.723229019757477,"Mave","lattice"
0.479903441244182,"Mave","lattice"
0.603347331764614,"Mave","lattice"
0.772859632589959,"Mave","lattice"
